+--------+-----+--------+-------+------+-----+--------+-----------------------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+-----------+-----------+---------------+-----------+
| COUNT  | 1XX |  2XX   |  3XX  | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM    |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |   SUM(BODY)   | AVG(BODY) |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/c8c53d67-1fa8-4d25-9067-f01c6e217a99       | 0.020 | 0.204 | 0.372    | 0.093 | 0.204 | 0.204 | 0.204 | 0.068  | 123.000   | 123.000   | 492.000       | 123.000   |
| 5      | 0   | 5      | 0     | 0    | 0   | GET    | /api/isu/e15808b1-5b7e-4e2c-800a-e09a0f0c157c       | 0.004 | 0.188 | 0.464    | 0.093 | 0.188 | 0.188 | 0.188 | 0.072  | 123.000   | 123.000   | 615.000       | 123.000   |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/a053dd36-c0da-430c-80e5-749cecfb9cd7/graph | 0.044 | 0.132 | 0.176    | 0.088 | 0.132 | 0.132 | 0.132 | 0.044  | 2271.000  | 2896.000  | 5167.000      | 2583.500  |
| 5      | 0   | 5      | 0     | 0    | 0   | GET    | /api/isu/b704a51b-4691-44ad-835c-92bc51b8658b       | 0.004 | 0.268 | 0.420    | 0.084 | 0.268 | 0.268 | 0.268 | 0.098  | 126.000   | 126.000   | 630.000       | 126.000   |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/f6a03a57-3366-4c27-bedd-fede6e5c0be4       | 0.004 | 0.248 | 0.328    | 0.082 | 0.248 | 0.248 | 0.248 | 0.100  | 117.000   | 117.000   | 468.000       | 117.000   |
| 3      | 0   | 3      | 0     | 0    | 0   | GET    | /api/isu/b1ce99dc-2748-4766-910b-5e003a69883b/graph | 0.008 | 0.144 | 0.244    | 0.081 | 0.144 | 0.144 | 0.144 | 0.056  | 2342.000  | 3087.000  | 8054.000      | 2684.667  |
| 5      | 0   | 5      | 0     | 0    | 0   | GET    | /api/isu/cedd061a-a58a-4555-be23-d2d1d35717e0/graph | 0.004 | 0.320 | 0.404    | 0.081 | 0.320 | 0.320 | 0.320 | 0.121  | 2161.000  | 3335.000  | 13790.000     | 2758.000  |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/b0d2a46d-9448-41f7-af96-b299bc0b6c32/graph | 0.064 | 0.096 | 0.160    | 0.080 | 0.096 | 0.096 | 0.096 | 0.016  | 1970.000  | 2893.000  | 4863.000      | 2431.500  |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/d6145db0-c207-41d1-b12c-750f8afd7642/graph | 0.012 | 0.136 | 0.148    | 0.074 | 0.136 | 0.136 | 0.136 | 0.062  | 2274.000  | 2758.000  | 5032.000      | 2516.000  |
| 7      | 0   | 6      | 0     | 1    | 0   | GET    | /api/isu/bfb52f40-bda7-477c-8765-7088cbbbdcf9/graph | 0.004 | 0.264 | 0.500    | 0.071 | 0.264 | 0.264 | 0.264 | 0.093  | 0.000     | 3669.000  | 16263.000     | 2323.286  |
| 4      | 0   | 0      | 0     | 4    | 0   | GET    | /api/isu/ba1b7448-e060-407f-87e0-0c896f0778ce/graph | 0.216 | 0.216 | 0.260    | 0.065 | 0.216 | 0.216 | 0.216 | 0.088  | 14.000    | 21.000    | 72.000        | 18.000    |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/ab7ca1b7-88c0-48b9-a64e-c04525630b66       | 0.008 | 0.140 | 0.256    | 0.064 | 0.140 | 0.140 | 0.140 | 0.056  | 126.000   | 126.000   | 504.000       | 126.000   |
| 6      | 0   | 6      | 0     | 0    | 0   | GET    | /api/isu/c5ce663a-8ca8-429f-aacd-305b3296ba6e/graph | 0.024 | 0.176 | 0.384    | 0.064 | 0.176 | 0.176 | 0.176 | 0.052  | 1970.000  | 3132.000  | 15572.000     | 2595.333  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/ad4ec4b2-70e7-4998-8b55-5c0f1a9365b8/graph | 0.028 | 0.132 | 0.256    | 0.064 | 0.132 | 0.132 | 0.132 | 0.040  | 2546.000  | 3422.000  | 11879.000     | 2969.750  |
| 15     | 0   | 15     | 0     | 0    | 0   | GET    | /api/isu/f6a6858c-0056-4bb1-b3ab-01730e32dd2c/graph | 0.004 | 0.368 | 0.948    | 0.063 | 0.328 | 0.368 | 0.368 | 0.114  | 1970.000  | 3946.000  | 41804.000     | 2786.933  |
| 24     | 0   | 24     | 0     | 0    | 0   | GET    | /api/isu/f759e52f-3905-48d9-8ba3-23772ced3212/graph | 0.000 | 0.516 | 1.512    | 0.063 | 0.148 | 0.180 | 0.516 | 0.107  | 1970.000  | 3393.000  | 62514.000     | 2604.750  |
| 3      | 0   | 2      | 0     | 0    | 1   | GET    | /api/isu/f6a03a57-3366-4c27-bedd-fede6e5c0be4/graph | 0.000 | 0.100 | 0.184    | 0.061 | 0.100 | 0.100 | 0.100 | 0.044  | 588.000   | 2648.000  | 5594.000      | 1864.667  |
| 3      | 0   | 3      | 0     | 0    | 0   | GET    | /api/isu/b785b435-c55b-46aa-92d2-9e1a9dd798af/graph | 0.020 | 0.124 | 0.184    | 0.061 | 0.124 | 0.124 | 0.124 | 0.045  | 2928.000  | 3386.000  | 9323.000      | 3107.667  |
| 7      | 0   | 7      | 0     | 0    | 0   | GET    | /api/isu/b457504a-e778-4f7b-8882-f5b63acbd493/graph | 0.016 | 0.172 | 0.408    | 0.058 | 0.172 | 0.172 | 0.172 | 0.055  | 1970.000  | 3501.000  | 19389.000     | 2769.857  |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/dc027612-93e9-4d0d-b29e-df0c74906949/graph | 0.040 | 0.076 | 0.116    | 0.058 | 0.076 | 0.076 | 0.076 | 0.018  | 1970.000  | 2353.000  | 4323.000      | 2161.500  |
| 19     | 0   | 19     | 0     | 0    | 0   | GET    | /api/isu/a97aec30-70c9-430a-b679-0eacaff6f294       | 0.008 | 0.328 | 1.064    | 0.056 | 0.312 | 0.328 | 0.328 | 0.098  | 126.000   | 126.000   | 2394.000      | 126.000   |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/a6413ea6-9a61-499d-8a52-65c8e48c65ae       | 0.004 | 0.180 | 0.224    | 0.056 | 0.180 | 0.180 | 0.180 | 0.073  | 120.000   | 120.000   | 480.000       | 120.000   |
| 9      | 0   | 9      | 0     | 0    | 0   | GET    | /api/isu/b4c47f5f-cf8f-4f6f-9ceb-5f8b587df496/graph | 0.008 | 0.204 | 0.484    | 0.054 | 0.204 | 0.204 | 0.204 | 0.068  | 1970.000  | 3118.000  | 23561.000     | 2617.889  |
| 7      | 0   | 7      | 0     | 0    | 0   | GET    | /api/isu/da114b5b-5dd3-4544-a079-c14dabb5d1e3       | 0.004 | 0.180 | 0.372    | 0.053 | 0.180 | 0.180 | 0.180 | 0.057  | 129.000   | 129.000   | 903.000       | 129.000   |
| 10     | 0   | 10     | 0     | 0    | 0   | GET    | /api/isu/bfb52f40-bda7-477c-8765-7088cbbbdcf9       | 0.008 | 0.324 | 0.520    | 0.052 | 0.100 | 0.324 | 0.324 | 0.096  | 117.000   | 117.000   | 1170.000      | 117.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/a679b76a-56a3-413e-b4c3-f21c799d4c12       | 0.052 | 0.052 | 0.052    | 0.052 | 0.052 | 0.052 | 0.052 | 0.000  | 126.000   | 126.000   | 126.000       | 126.000   |
| 11     | 0   | 11     | 0     | 0    | 0   | GET    | /api/isu/bfba869a-5ea7-4ceb-a383-456ee6cfaafa/graph | 0.004 | 0.292 | 0.564    | 0.051 | 0.088 | 0.292 | 0.292 | 0.081  | 1970.000  | 3397.000  | 29839.000     | 2712.636  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/d8cba60b-5702-487e-9f0d-7c3a1f2b6e41       | 0.004 | 0.172 | 0.204    | 0.051 | 0.172 | 0.172 | 0.172 | 0.071  | 124.000   | 124.000   | 496.000       | 124.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/fdd2508f-dae8-4cbc-925c-5b5e6cd0d8c9       | 0.048 | 0.048 | 0.048    | 0.048 | 0.048 | 0.048 | 0.048 | 0.000  | 111.000   | 111.000   | 111.000       | 111.000   |
| 7      | 0   | 7      | 0     | 0    | 0   | GET    | /api/isu/effea4b2-316c-4b13-a146-748663cb8c61       | 0.004 | 0.188 | 0.336    | 0.048 | 0.188 | 0.188 | 0.188 | 0.064  | 123.000   | 123.000   | 861.000       | 123.000   |
| 6      | 0   | 6      | 0     | 0    | 0   | GET    | /api/isu/f6f5869b-4019-4d6b-9c2a-2da7936c7a9f/graph | 0.072 | 0.152 | 0.276    | 0.046 | 0.152 | 0.152 | 0.152 | 0.055  | 1970.000  | 3225.000  | 15282.000     | 2547.000  |
| 3      | 0   | 3      | 0     | 0    | 0   | GET    | /api/isu/d469b745-7ef5-4eb0-abf5-be9667c9466f/graph | 0.008 | 0.084 | 0.136    | 0.045 | 0.084 | 0.084 | 0.084 | 0.031  | 2433.000  | 2533.000  | 7434.000      | 2478.000  |
| 8      | 0   | 8      | 0     | 0    | 0   | GET    | /api/isu/ad31ede9-ea05-4319-8ff0-bef0d8a3b35e/graph | 0.032 | 0.164 | 0.360    | 0.045 | 0.164 | 0.164 | 0.164 | 0.053  | 2543.000  | 3140.000  | 22397.000     | 2799.625  |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/d25d0cb4-ffce-4f88-b75a-595445ac9a2e       | 0.044 | 0.044 | 0.044    | 0.044 | 0.044 | 0.044 | 0.044 | 0.000  | 120.000   | 120.000   | 120.000       | 120.000   |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/ad31ede9-ea05-4319-8ff0-bef0d8a3b35e       | 0.004 | 0.108 | 0.168    | 0.042 | 0.108 | 0.108 | 0.108 | 0.042  | 126.000   | 126.000   | 504.000       | 126.000   |
| 3      | 0   | 3      | 0     | 0    | 0   | GET    | /api/isu/a5200578-ab90-4ae7-a910-629ba5c52aa3/graph | 0.004 | 0.096 | 0.124    | 0.041 | 0.096 | 0.096 | 0.096 | 0.040  | 2161.000  | 2555.000  | 7147.000      | 2382.333  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/db8b5cda-9139-4b27-ab34-22fe20c0d969       | 0.000 | 0.152 | 0.164    | 0.041 | 0.152 | 0.152 | 0.152 | 0.064  | 120.000   | 120.000   | 480.000       | 120.000   |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/fdf7a88d-eceb-4c19-a3c8-1bec32527e97       | 0.004 | 0.080 | 0.160    | 0.040 | 0.080 | 0.080 | 0.080 | 0.034  | 120.000   | 120.000   | 480.000       | 120.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/beb36c56-213a-4229-a0c2-b663c7ccd9c9       | 0.040 | 0.040 | 0.040    | 0.040 | 0.040 | 0.040 | 0.040 | 0.000  | 114.000   | 114.000   | 114.000       | 114.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/c0e8d3e5-54a3-4860-83e8-8f1faac8ad32       | 0.040 | 0.040 | 0.040    | 0.040 | 0.040 | 0.040 | 0.040 | 0.000  | 117.000   | 117.000   | 117.000       | 117.000   |
| 18     | 0   | 18     | 0     | 0    | 0   | GET    | /api/isu/e5ffc37a-b69f-440f-9c01-0bda387211e6/graph | 0.004 | 0.172 | 0.696    | 0.039 | 0.144 | 0.172 | 0.172 | 0.051  | 1970.000  | 3694.000  | 48802.000     | 2711.222  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/ad4ec4b2-70e7-4998-8b55-5c0f1a9365b8       | 0.004 | 0.096 | 0.148    | 0.037 | 0.096 | 0.096 | 0.096 | 0.037  | 123.000   | 123.000   | 492.000       | 123.000   |
| 40     | 0   | 40     | 0     | 0    | 0   | GET    | /api/isu/f759e52f-3905-48d9-8ba3-23772ced3212       | 0.004 | 0.316 | 1.476    | 0.037 | 0.096 | 0.132 | 0.316 | 0.062  | 117.000   | 117.000   | 4680.000      | 117.000   |
| 19455  | 0   | 19344  | 0     | 100  | 11  | GET    | /api/trend                                          | 0.052 | 1.052 | 717.311  | 0.037 | 0.100 | 0.172 | 0.500 | 0.093  | 0.000     | 14632.000 | 165633698.000 | 8513.683  |
| 39     | 0   | 34     | 0     | 5    | 0   | GET    | /api/isu/b523cd48-9f55-45a0-9b71-998ffa728ed8/graph | 0.008 | 0.728 | 1.436    | 0.037 | 0.152 | 0.256 | 0.728 | 0.124  | 0.000     | 4479.000  | 91344.000     | 2342.154  |
| 7317   | 0   | 7078   | 0     | 238  | 1   | GET    | /api/condition/[a-z0-9-]+                           | 0.036 | 1.056 | 268.034  | 0.037 | 0.100 | 0.188 | 0.540 | 0.103  | 0.000     | 6299.000  | 28576456.000  | 3905.488  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/af886b61-3ad5-4a1d-af9c-57aa170780bd       | 0.056 | 0.076 | 0.144    | 0.036 | 0.076 | 0.076 | 0.076 | 0.031  | 120.000   | 120.000   | 480.000       | 120.000   |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/e464b0e6-c7c2-4daa-9066-35284e0b821d/graph | 0.012 | 0.060 | 0.072    | 0.036 | 0.060 | 0.060 | 0.060 | 0.024  | 1970.000  | 2545.000  | 4515.000      | 2257.500  |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/a23a7e05-d950-4fb1-ac32-8dda162e6ec9       | 0.036 | 0.036 | 0.036    | 0.036 | 0.036 | 0.036 | 0.036 | 0.000  | 115.000   | 115.000   | 115.000       | 115.000   |
| 3      | 0   | 3      | 0     | 0    | 0   | GET    | /api/isu/f04964f3-ff82-4afc-a81a-68420135d7de/graph | 0.000 | 0.092 | 0.104    | 0.035 | 0.092 | 0.092 | 0.092 | 0.041  | 2625.000  | 3320.000  | 8679.000      | 2893.000  |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/c0c12c00-03fc-4ef1-b3fe-6539ac3b8892/graph | 0.012 | 0.056 | 0.068    | 0.034 | 0.056 | 0.056 | 0.056 | 0.022  | 2932.000  | 3140.000  | 6072.000      | 3036.000  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/d469b745-7ef5-4eb0-abf5-be9667c9466f       | 0.008 | 0.068 | 0.136    | 0.034 | 0.068 | 0.068 | 0.068 | 0.022  | 129.000   | 129.000   | 516.000       | 129.000   |
| 11     | 0   | 11     | 0     | 0    | 0   | GET    | /api/isu/e4159bc6-de37-422a-8abd-2e61659f0e02/graph | 0.004 | 0.148 | 0.372    | 0.034 | 0.108 | 0.148 | 0.148 | 0.047  | 1970.000  | 3530.000  | 31789.000     | 2889.909  |
| 7      | 0   | 7      | 0     | 0    | 0   | GET    | /api/isu/f6f5869b-4019-4d6b-9c2a-2da7936c7a9f       | 0.004 | 0.148 | 0.228    | 0.033 | 0.148 | 0.148 | 0.148 | 0.048  | 120.000   | 120.000   | 840.000       | 120.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/acabf36a-3753-44b7-8ee1-5c32af5e094e       | 0.032 | 0.032 | 0.032    | 0.032 | 0.032 | 0.032 | 0.032 | 0.000  | 129.000   | 129.000   | 129.000       | 129.000   |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/f04964f3-ff82-4afc-a81a-68420135d7de       | 0.036 | 0.052 | 0.128    | 0.032 | 0.052 | 0.052 | 0.052 | 0.019  | 123.000   | 123.000   | 492.000       | 123.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/b5d9a4e7-c651-41de-b3cf-da121a6df155       | 0.032 | 0.032 | 0.032    | 0.032 | 0.032 | 0.032 | 0.032 | 0.000  | 117.000   | 117.000   | 117.000       | 117.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/ba1b7448-e060-407f-87e0-0c896f0778ce       | 0.032 | 0.032 | 0.032    | 0.032 | 0.032 | 0.032 | 0.032 | 0.000  | 114.000   | 114.000   | 114.000       | 114.000   |
| 6      | 0   | 6      | 0     | 0    | 0   | GET    | /api/isu/d8cba60b-5702-487e-9f0d-7c3a1f2b6e41/graph | 0.004 | 0.108 | 0.192    | 0.032 | 0.108 | 0.108 | 0.108 | 0.039  | 2360.000  | 3335.000  | 17030.000     | 2838.333  |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/ec3d5032-2db4-4f25-8398-b7fecedc3f40/graph | 0.024 | 0.040 | 0.064    | 0.032 | 0.040 | 0.040 | 0.040 | 0.008  | 1970.000  | 2163.000  | 4133.000      | 2066.500  |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/f5fa3c78-5fc8-48a9-ad5f-fa7a9fc39d4c       | 0.004 | 0.056 | 0.060    | 0.030 | 0.056 | 0.056 | 0.056 | 0.026  | 126.000   | 126.000   | 252.000       | 126.000   |
| 6      | 0   | 6      | 0     | 0    | 0   | GET    | /api/isu/dc027612-93e9-4d0d-b29e-df0c74906949       | 0.004 | 0.096 | 0.176    | 0.029 | 0.096 | 0.096 | 0.096 | 0.033  | 126.000   | 126.000   | 756.000       | 126.000   |
| 7      | 0   | 7      | 0     | 0    | 0   | GET    | /api/isu/fbd40c23-e2c2-464d-a378-8c64f1fcb9b1       | 0.004 | 0.108 | 0.204    | 0.029 | 0.108 | 0.108 | 0.108 | 0.037  | 120.000   | 120.000   | 840.000       | 120.000   |
| 9      | 0   | 9      | 0     | 0    | 0   | GET    | /api/isu/fbd40c23-e2c2-464d-a378-8c64f1fcb9b1/graph | 0.000 | 0.076 | 0.260    | 0.029 | 0.076 | 0.076 | 0.076 | 0.025  | 1970.000  | 3296.000  | 25673.000     | 2852.556  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/b5c3b552-aa27-4816-9548-932cbdb92d27       | 0.000 | 0.052 | 0.104    | 0.026 | 0.052 | 0.052 | 0.052 | 0.024  | 123.000   | 123.000   | 492.000       | 123.000   |
| 7      | 0   | 7      | 0     | 0    | 0   | GET    | /api/isu/b4c47f5f-cf8f-4f6f-9ceb-5f8b587df496       | 0.024 | 0.076 | 0.180    | 0.026 | 0.076 | 0.076 | 0.076 | 0.025  | 129.000   | 129.000   | 903.000       | 129.000   |
| 3      | 0   | 3      | 0     | 0    | 0   | GET    | /api/isu/db8b5cda-9139-4b27-ab34-22fe20c0d969/graph | 0.068 | 0.068 | 0.072    | 0.024 | 0.068 | 0.068 | 0.068 | 0.031  | 2165.000  | 2638.000  | 7238.000      | 2412.667  |
| 7      | 0   | 7      | 0     | 0    | 0   | GET    | /api/isu/b457504a-e778-4f7b-8882-f5b63acbd493       | 0.004 | 0.084 | 0.168    | 0.024 | 0.084 | 0.084 | 0.084 | 0.028  | 114.000   | 114.000   | 798.000       | 114.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/e3a198d9-a54f-4d3f-9dec-38f409d1802d       | 0.024 | 0.024 | 0.024    | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 123.000   | 123.000   | 123.000       | 123.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/c906f16e-b8f4-4561-9853-f0ca1ca643ec       | 0.024 | 0.024 | 0.024    | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 120.000   | 120.000   | 120.000       | 120.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/b0b7a453-4ed4-4dc4-ac75-ca2ae9052cc6       | 0.024 | 0.024 | 0.024    | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 120.000   | 120.000   | 120.000       | 120.000   |
