+--------+-----+--------+-------+------+-----+--------+-----------------------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+-----------+-----------+---------------+-----------+
| COUNT  | 1XX |  2XX   |  3XX  | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM    |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |   SUM(BODY)   | AVG(BODY) |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/bada37ec-4d2d-449c-a6db-f009041a4f24       | 0.360 | 0.360 | 0.360    | 0.360 | 0.360 | 0.360 | 0.360 | 0.000  | 131.000   | 131.000   | 131.000       | 131.000   |
| 6      | 0   | 6      | 0     | 0    | 0   | GET    | /api/isu/c4161879-df6f-431a-b869-956ffac4ac96       | 0.084 | 0.588 | 2.124    | 0.354 | 0.588 | 0.588 | 0.588 | 0.196  | 149.000   | 149.000   | 894.000       | 149.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/b82f4a40-658a-4dff-be6c-c32c1473d14a       | 0.348 | 0.348 | 0.348    | 0.348 | 0.348 | 0.348 | 0.348 | 0.000  | 131.000   | 131.000   | 131.000       | 131.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/cd704e45-4714-46b1-9ad7-e73644f8655e       | 0.332 | 0.332 | 0.332    | 0.332 | 0.332 | 0.332 | 0.332 | 0.000  | 143.000   | 143.000   | 143.000       | 143.000   |
| 9      | 0   | 9      | 0     | 0    | 0   | GET    | /api/isu/e0e613bb-d2b4-4fff-a00e-07e8a8fdd302/graph | 0.028 | 0.969 | 2.969    | 0.330 | 0.969 | 0.969 | 0.969 | 0.349  | 3029.000  | 5539.000  | 38107.000     | 4234.111  |
| 13     | 0   | 11     | 0     | 2    | 0   | GET    | /api/isu/c3cae32b-f920-435d-85b5-ac5e1c10f135/graph | 0.052 | 1.000 | 4.220    | 0.325 | 0.996 | 1.000 | 1.000 | 0.326  | 3177.000  | 6438.000  | 49047.000     | 3772.846  |
| 6      | 0   | 6      | 0     | 0    | 0   | GET    | /api/isu/f0c26580-704f-4ec2-a3fe-efbc1c743b77/graph | 0.088 | 0.840 | 1.936    | 0.323 | 0.840 | 0.840 | 0.840 | 0.274  | 3359.000  | 4700.000  | 23333.000     | 3888.833  |
| 10     | 0   | 9      | 0     | 1    | 0   | GET    | /api/isu/fc6f09af-8404-47f5-8dcf-1f0a5c25298d/graph | 0.008 | 1.005 | 3.161    | 0.316 | 0.720 | 1.005 | 1.005 | 0.307  | 4031.000  | 5181.000  | 41382.000     | 4138.200  |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/f806158d-251c-4021-8f86-ab0b25149478       | 0.305 | 0.305 | 0.305    | 0.305 | 0.305 | 0.305 | 0.305 | 0.000  | 143.000   | 143.000   | 143.000       | 143.000   |
| 5      | 0   | 4      | 0     | 1    | 0   | GET    | /api/isu/f0c26580-704f-4ec2-a3fe-efbc1c743b77       | 0.028 | 1.001 | 1.505    | 0.301 | 1.001 | 1.001 | 1.001 | 0.355  | 143.000   | 143.000   | 572.000       | 114.400   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/c190e059-e974-4179-9d16-4486058ba74d       | 0.288 | 0.288 | 0.288    | 0.288 | 0.288 | 0.288 | 0.288 | 0.000  | 140.000   | 140.000   | 140.000       | 140.000   |
| 8      | 0   | 6      | 0     | 2    | 0   | GET    | /api/isu/c3cae32b-f920-435d-85b5-ac5e1c10f135       | 0.016 | 1.004 | 2.272    | 0.284 | 1.004 | 1.004 | 1.004 | 0.415  | 143.000   | 143.000   | 858.000       | 107.250   |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/f1689d95-eaca-4d34-ab95-8e78329b65ad/graph | 0.092 | 0.476 | 0.568    | 0.284 | 0.476 | 0.476 | 0.476 | 0.192  | 3360.000  | 4715.000  | 8075.000      | 4037.500  |
| 12     | 0   | 11     | 0     | 1    | 0   | GET    | /api/isu/ebb91c18-5dee-432c-8389-a183828e90e1       | 0.004 | 0.996 | 3.276    | 0.273 | 0.852 | 0.996 | 0.996 | 0.368  | 131.000   | 131.000   | 1441.000      | 120.083   |
| 6      | 0   | 6      | 0     | 0    | 0   | GET    | /api/isu/e0e613bb-d2b4-4fff-a00e-07e8a8fdd302       | 0.004 | 0.720 | 1.604    | 0.267 | 0.720 | 0.720 | 0.720 | 0.305  | 140.000   | 140.000   | 840.000       | 140.000   |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/fd6edb05-a9b4-4228-b9c2-30b4713d45ff/graph | 0.132 | 0.392 | 0.524    | 0.262 | 0.392 | 0.392 | 0.392 | 0.130  | 3025.000  | 3027.000  | 6052.000      | 3026.000  |
| 19     | 0   | 17     | 0     | 2    | 0   | GET    | /api/isu/c9bd5e71-6094-4d37-9766-ce761d3aa628/graph | 0.004 | 1.012 | 4.929    | 0.259 | 1.005 | 1.012 | 1.012 | 0.328  | 3027.000  | 4883.000  | 67996.000     | 3578.737  |
| 11     | 0   | 9      | 0     | 2    | 0   | GET    | /api/isu/c4161879-df6f-431a-b869-956ffac4ac96/graph | 0.044 | 1.004 | 2.752    | 0.250 | 0.460 | 1.004 | 1.004 | 0.275  | 0.000     | 5377.000  | 41381.000     | 3761.909  |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/ec38f5a5-3322-482f-94f0-be410859abaf       | 0.236 | 0.236 | 0.236    | 0.236 | 0.236 | 0.236 | 0.236 | 0.000  | 134.000   | 134.000   | 134.000       | 134.000   |
| 5      | 0   | 4      | 0     | 1    | 0   | GET    | /api/isu/e01d466c-d022-4b2a-8c68-590e59a44b7a       | 0.004 | 1.004 | 1.160    | 0.232 | 1.004 | 1.004 | 1.004 | 0.387  | 137.000   | 137.000   | 548.000       | 109.600   |
| 5      | 0   | 4      | 0     | 1    | 0   | GET    | /api/isu/c0ebfe41-b12b-46d3-a8e1-a55fa8a522f9       | 0.000 | 1.000 | 1.156    | 0.231 | 1.000 | 1.000 | 1.000 | 0.386  | 134.000   | 134.000   | 536.000       | 107.200   |
| 7      | 0   | 7      | 0     | 0    | 0   | GET    | /api/isu/d9026dc9-335b-42c7-935b-f4d1f348ec35       | 0.008 | 0.424 | 1.540    | 0.220 | 0.424 | 0.424 | 0.424 | 0.130  | 131.000   | 131.000   | 917.000       | 131.000   |
| 14     | 0   | 13     | 0     | 1    | 0   | GET    | /api/isu/d72b73eb-f14f-45cb-9c13-582eff071a22/graph | 0.004 | 0.840 | 2.960    | 0.211 | 0.648 | 0.840 | 0.840 | 0.253  | 0.000     | 6017.000  | 54351.000     | 3882.214  |
| 5      | 0   | 5      | 0     | 0    | 0   | GET    | /api/isu/fee9cfba-d735-4703-8693-7a63dae96f38       | 0.028 | 0.624 | 1.056    | 0.211 | 0.624 | 0.624 | 0.624 | 0.233  | 140.000   | 140.000   | 700.000       | 140.000   |
| 3      | 0   | 3      | 0     | 0    | 0   | GET    | /api/isu/eee19093-2cfd-46b4-a759-ada0aae08b45/graph | 0.096 | 0.276 | 0.600    | 0.200 | 0.276 | 0.276 | 0.276 | 0.076  | 3025.000  | 4028.000  | 10569.000     | 3523.000  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/e01d466c-d022-4b2a-8c68-590e59a44b7a/graph | 0.040 | 0.372 | 0.800    | 0.200 | 0.372 | 0.372 | 0.372 | 0.156  | 2691.000  | 4534.000  | 13949.000     | 3487.250  |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/c4188ab5-5865-45aa-ac1c-91a5c7b35c59       | 0.200 | 0.200 | 0.200    | 0.200 | 0.200 | 0.200 | 0.200 | 0.000  | 140.000   | 140.000   | 140.000       | 140.000   |
| 330    | 0   | 318    | 0     | 12   | 0   | POST   | /api/isu                                            | 0.004 | 1.012 | 63.913   | 0.194 | 0.352 | 0.504 | 1.001 | 0.162  | 146.000   | 158.000   | 44251.000     | 134.094   |
| 21     | 0   | 20     | 0     | 1    | 0   | GET    | /api/isu/ba867782-838a-48cc-86fc-43f7a8e3d8b2/graph | 0.004 | 1.037 | 4.009    | 0.191 | 0.428 | 0.676 | 1.037 | 0.259  | 3360.000  | 5363.000  | 80143.000     | 3816.333  |
| 6      | 0   | 6      | 0     | 0    | 0   | GET    | /api/isu/e996146b-a2ae-4b76-96d6-9d70e870986e/graph | 0.004 | 0.704 | 1.136    | 0.189 | 0.704 | 0.704 | 0.704 | 0.240  | 2691.000  | 4369.000  | 21493.000     | 3582.167  |
| 3      | 0   | 3      | 0     | 0    | 0   | GET    | /api/isu/aa514abc-f184-4b88-8f83-be6328fd4e17/graph | 0.016 | 0.508 | 0.568    | 0.189 | 0.508 | 0.508 | 0.508 | 0.226  | 3925.000  | 4521.000  | 12837.000     | 4279.000  |
| 7      | 0   | 7      | 0     | 0    | 0   | GET    | /api/isu/fef1e110-fe04-4059-81a7-fe1bff8f1211       | 0.016 | 0.888 | 1.308    | 0.187 | 0.888 | 0.888 | 0.888 | 0.289  | 140.000   | 140.000   | 980.000       | 140.000   |
| 36     | 0   | 32     | 0     | 4    | 0   | GET    | /api/isu/caab827a-f39b-4043-a4ab-96b51d220f43/graph | 0.008 | 1.008 | 6.572    | 0.183 | 0.932 | 1.004 | 1.008 | 0.332  | 0.000     | 6030.000  | 128570.000    | 3571.389  |
| 8      | 0   | 8      | 0     | 0    | 0   | GET    | /api/isu/ca58c991-e446-4fb9-b355-79c2715284ae/graph | 0.016 | 0.616 | 1.440    | 0.180 | 0.616 | 0.616 | 0.616 | 0.191  | 2691.000  | 4530.000  | 27687.000     | 3460.875  |
| 1      | 0   | 1      | 0     | 0    | 0   | POST   | /initialize                                         | 0.180 | 0.180 | 0.180    | 0.180 | 0.180 | 0.180 | 0.180 | 0.000  | 23.000    | 23.000    | 23.000        | 23.000    |
| 6      | 0   | 6      | 0     | 0    | 0   | GET    | /api/isu/fd6edb05-a9b4-4228-b9c2-30b4713d45ff       | 0.016 | 0.600 | 1.076    | 0.179 | 0.600 | 0.600 | 0.600 | 0.202  | 137.000   | 137.000   | 822.000       | 137.000   |
| 9      | 0   | 9      | 0     | 0    | 0   | GET    | /api/isu/dbb98d0e-29b9-4433-be60-b3a1ca52bcc7       | 0.016 | 0.664 | 1.592    | 0.177 | 0.664 | 0.664 | 0.664 | 0.212  | 143.000   | 143.000   | 1287.000      | 143.000   |
| 15     | 0   | 14     | 0     | 1    | 0   | GET    | /api/isu/dc811641-28b6-4db9-bec2-e9d38e09547b/graph | 0.004 | 0.616 | 2.640    | 0.176 | 0.608 | 0.616 | 0.616 | 0.230  | 0.000     | 6065.000  | 60388.000     | 4025.867  |
| 8      | 0   | 7      | 0     | 1    | 0   | GET    | /api/isu/e51e4683-2392-4bb3-af22-2a03b137c8da       | 0.004 | 1.004 | 1.248    | 0.156 | 1.004 | 1.004 | 1.004 | 0.322  | 143.000   | 143.000   | 1001.000      | 125.125   |
| 6      | 0   | 6      | 0     | 0    | 0   | GET    | /api/isu/fef1e110-fe04-4059-81a7-fe1bff8f1211/graph | 0.008 | 0.420 | 0.904    | 0.151 | 0.420 | 0.420 | 0.420 | 0.151  | 2691.000  | 5711.000  | 24175.000     | 4029.167  |
| 5      | 0   | 5      | 0     | 0    | 0   | GET    | /api/isu/c624f7ef-cc23-4d3b-8a9d-14ee960a5244/graph | 0.052 | 0.384 | 0.744    | 0.149 | 0.384 | 0.384 | 0.384 | 0.125  | 3525.000  | 4381.000  | 19991.000     | 3998.200  |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/cdb4eebd-a207-424d-b931-7e263763c36a/graph | 0.124 | 0.168 | 0.292    | 0.146 | 0.168 | 0.168 | 0.168 | 0.022  | 3518.000  | 4013.000  | 7531.000      | 3765.500  |
| 3      | 0   | 3      | 0     | 0    | 0   | GET    | /api/isu/ac01d9bb-16ef-4af0-9ba4-e302d59e1630/graph | 0.064 | 0.184 | 0.428    | 0.143 | 0.184 | 0.184 | 0.184 | 0.056  | 3025.000  | 3699.000  | 9751.000      | 3250.333  |
| 13     | 0   | 13     | 0     | 0    | 0   | GET    | /api/isu/b81923d9-cca0-4513-9266-c7989225096c/graph | 0.004 | 0.468 | 1.800    | 0.138 | 0.404 | 0.468 | 0.468 | 0.158  | 2691.000  | 5749.000  | 56664.000     | 4358.769  |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/f0d77732-32a4-4f30-aedd-65c4e32b1b73       | 0.040 | 0.216 | 0.256    | 0.128 | 0.216 | 0.216 | 0.216 | 0.088  | 134.000   | 134.000   | 268.000       | 134.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/e7d6d41d-e636-4dcc-b358-9c598bd1838d       | 0.124 | 0.124 | 0.124    | 0.124 | 0.124 | 0.124 | 0.124 | 0.000  | 143.000   | 143.000   | 143.000       | 143.000   |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/dab2ae8e-3b6a-4277-8ac5-b88a37b4c3b0/graph | 0.036 | 0.200 | 0.488    | 0.122 | 0.200 | 0.200 | 0.200 | 0.059  | 3367.000  | 4699.000  | 15767.000     | 3941.750  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/dab2ae8e-3b6a-4277-8ac5-b88a37b4c3b0       | 0.020 | 0.412 | 0.476    | 0.119 | 0.412 | 0.412 | 0.412 | 0.170  | 140.000   | 140.000   | 560.000       | 140.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/d996d6b4-d074-47f5-877f-d3f284c42629       | 0.116 | 0.116 | 0.116    | 0.116 | 0.116 | 0.116 | 0.116 | 0.000  | 143.000   | 143.000   | 143.000       | 143.000   |
| 5      | 0   | 5      | 0     | 0    | 0   | GET    | /api/isu/a6a96510-c1e9-4218-844e-46231d68b31f/graph | 0.004 | 0.280 | 0.576    | 0.115 | 0.280 | 0.280 | 0.280 | 0.116  | 3025.000  | 5197.000  | 20166.000     | 4033.200  |
| 18     | 0   | 18     | 0     | 0    | 0   | GET    | /api/isu/dc811641-28b6-4db9-bec2-e9d38e09547b       | 0.048 | 0.917 | 2.017    | 0.112 | 0.312 | 0.917 | 0.917 | 0.212  | 137.000   | 137.000   | 2466.000      | 137.000   |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/db1653c0-fa28-4ee8-8ea0-04e855d6ac2e/graph | 0.064 | 0.160 | 0.224    | 0.112 | 0.160 | 0.160 | 0.160 | 0.048  | 2691.000  | 3849.000  | 6540.000      | 3270.000  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/c0a6e9e3-a749-4806-85ab-fc1315c24f2a       | 0.036 | 0.252 | 0.440    | 0.110 | 0.252 | 0.252 | 0.252 | 0.084  | 140.000   | 140.000   | 560.000       | 140.000   |
| 28     | 0   | 27     | 0     | 1    | 0   | GET    | /api/isu/f1456a12-7a66-46bc-9de8-f96e8f3bfbc6       | 0.032 | 1.000 | 3.032    | 0.108 | 0.752 | 0.784 | 1.000 | 0.261  | 124.000   | 124.000   | 3348.000      | 119.571   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/b06e8f81-19ed-4cc6-b057-530cf5891c26       | 0.108 | 0.108 | 0.108    | 0.108 | 0.108 | 0.108 | 0.108 | 0.000  | 137.000   | 137.000   | 137.000       | 137.000   |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/a3741bd7-8684-432a-a274-358b82ea4963       | 0.024 | 0.236 | 0.428    | 0.107 | 0.236 | 0.236 | 0.236 | 0.078  | 146.000   | 146.000   | 584.000       | 146.000   |
| 8      | 0   | 8      | 0     | 0    | 0   | GET    | /api/isu/d0ec59c8-28ff-4b98-a582-106b79f89b78/graph | 0.004 | 0.268 | 0.820    | 0.103 | 0.268 | 0.268 | 0.268 | 0.105  | 2691.000  | 5188.000  | 28892.000     | 3611.500  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/c624f7ef-cc23-4d3b-8a9d-14ee960a5244       | 0.016 | 0.200 | 0.404    | 0.101 | 0.200 | 0.200 | 0.200 | 0.067  | 137.000   | 137.000   | 548.000       | 137.000   |
| 16     | 0   | 16     | 0     | 0    | 0   | GET    | /api/isu/d3e17a31-e8b8-423a-99e2-04694a4bb00d/graph | 0.004 | 0.924 | 1.616    | 0.101 | 0.280 | 0.924 | 0.924 | 0.222  | 2691.000  | 5214.000  | 63632.000     | 3977.000  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/c32d7b17-efb3-4a1c-93f0-5998ce5a43df       | 0.024 | 0.216 | 0.392    | 0.098 | 0.216 | 0.216 | 0.216 | 0.076  | 143.000   | 143.000   | 572.000       | 143.000   |
| 7      | 0   | 7      | 0     | 0    | 0   | GET    | /api/isu/b9d0b818-7180-426e-94de-15873ea5b1bd/graph | 0.004 | 0.324 | 0.680    | 0.097 | 0.324 | 0.324 | 0.324 | 0.122  | 2691.000  | 5040.000  | 28036.000     | 4005.143  |
| 9      | 0   | 9      | 0     | 0    | 0   | GET    | /api/isu/e51e4683-2392-4bb3-af22-2a03b137c8da/graph | 0.016 | 0.248 | 0.864    | 0.096 | 0.248 | 0.248 | 0.248 | 0.067  | 2691.000  | 4355.000  | 33448.000     | 3716.444  |
| 17     | 0   | 16     | 0     | 1    | 0   | GET    | /api/isu/c9b5c9f7-53b0-4f07-afd4-490e28bb9d86       | 0.008 | 1.040 | 1.596    | 0.094 | 0.096 | 1.040 | 1.040 | 0.239  | 137.000   | 137.000   | 2192.000      | 128.941   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/da886e62-7f69-4038-90b8-1608b2cb6523       | 0.092 | 0.092 | 0.092    | 0.092 | 0.092 | 0.092 | 0.092 | 0.000  | 137.000   | 137.000   | 137.000       | 137.000   |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/a7590b28-db98-44d5-be54-e1e281dba211       | 0.012 | 0.244 | 0.364    | 0.091 | 0.244 | 0.244 | 0.244 | 0.095  | 149.000   | 149.000   | 596.000       | 149.000   |
| 9      | 0   | 9      | 0     | 0    | 0   | GET    | /api/isu/c75bf410-b6a1-4260-837f-fcd2f982997e/graph | 0.004 | 0.160 | 0.800    | 0.089 | 0.160 | 0.160 | 0.160 | 0.051  | 2691.000  | 5041.000  | 34647.000     | 3849.667  |
| 7      | 0   | 7      | 0     | 0    | 0   | GET    | /api/isu/a1d37158-31db-4937-9c96-c6303d633f96/graph | 0.028 | 0.212 | 0.612    | 0.087 | 0.212 | 0.212 | 0.212 | 0.069  | 3025.000  | 5215.000  | 28712.000     | 4101.714  |
| 6510   | 0   | 6141   | 0     | 369  | 0   | GET    | /api/condition/[a-z0-9-]+                           | 0.004 | 1.088 | 566.835  | 0.087 | 0.248 | 0.500 | 1.000 | 0.196  | 0.000     | 7303.000  | 28720415.000  | 4411.738  |
| 6      | 0   | 6      | 0     | 0    | 0   | GET    | /api/isu/d52e421b-9503-4796-8e75-36300ded942c       | 0.012 | 0.356 | 0.516    | 0.086 | 0.356 | 0.356 | 0.356 | 0.121  | 143.000   | 143.000   | 858.000       | 143.000   |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/eee19093-2cfd-46b4-a759-ada0aae08b45       | 0.016 | 0.220 | 0.344    | 0.086 | 0.220 | 0.220 | 0.220 | 0.080  | 138.000   | 138.000   | 552.000       | 138.000   |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/abc5322a-3433-42bd-b4f9-11e00c0f496f       | 0.084 | 0.084 | 0.084    | 0.084 | 0.084 | 0.084 | 0.084 | 0.000  | 143.000   | 143.000   | 143.000       | 143.000   |
| 5      | 0   | 5      | 0     | 0    | 0   | GET    | /api/isu/a9ded1b2-d471-45fc-9b5c-61aa51a5d29e       | 0.012 | 0.172 | 0.420    | 0.084 | 0.172 | 0.172 | 0.172 | 0.060  | 143.000   | 143.000   | 715.000       | 143.000   |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/a9ded1b2-d471-45fc-9b5c-61aa51a5d29e/graph | 0.024 | 0.140 | 0.164    | 0.082 | 0.140 | 0.140 | 0.140 | 0.058  | 3695.000  | 4189.000  | 7884.000      | 3942.000  |
| 8      | 0   | 8      | 0     | 0    | 0   | GET    | /api/isu/c75bf410-b6a1-4260-837f-fcd2f982997e       | 0.012 | 0.208 | 0.640    | 0.080 | 0.208 | 0.208 | 0.208 | 0.080  | 131.000   | 131.000   | 1048.000      | 131.000   |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/f4b9ca28-5ab5-47c7-b7e1-d988518303ff       | 0.004 | 0.224 | 0.320    | 0.080 | 0.224 | 0.224 | 0.224 | 0.086  | 140.000   | 140.000   | 560.000       | 140.000   |
| 10     | 0   | 10     | 0     | 0    | 0   | GET    | /api/isu/c9bd5e71-6094-4d37-9766-ce761d3aa628       | 0.024 | 0.228 | 0.800    | 0.080 | 0.180 | 0.228 | 0.228 | 0.078  | 140.000   | 140.000   | 1400.000      | 140.000   |
| 63     | 0   | 62     | 0     | 1    | 0   | GET    | /api/isu/dda796e2-6b77-47c7-94ba-458310ddb39d/graph | 0.004 | 1.000 | 4.740    | 0.075 | 0.192 | 0.300 | 1.000 | 0.155  | 5655.000  | 5655.000  | 252211.000    | 4003.349  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/db1653c0-fa28-4ee8-8ea0-04e855d6ac2e       | 0.036 | 0.112 | 0.296    | 0.074 | 0.112 | 0.112 | 0.112 | 0.030  | 143.000   | 143.000   | 572.000       | 143.000   |
| 2      | 0   | 2      | 0     | 0    | 0   | GET    | /api/isu/dbb98d0e-29b9-4433-be60-b3a1ca52bcc7/graph | 0.060 | 0.088 | 0.148    | 0.074 | 0.088 | 0.088 | 0.088 | 0.014  | 4371.000  | 5173.000  | 9544.000      | 4772.000  |
| 4      | 0   | 4      | 0     | 0    | 0   | GET    | /api/isu/d6493299-4062-46d2-95ee-dec311ec5d5f       | 0.008 | 0.136 | 0.296    | 0.074 | 0.136 | 0.136 | 0.136 | 0.052  | 143.000   | 143.000   | 572.000       | 143.000   |
| 16536  | 0   | 16375  | 0     | 161  | 0   | GET    | /api/trend                                          | 0.004 | 1.080 | 1204.614 | 0.073 | 0.184 | 0.316 | 0.984 | 0.151  | 0.000     | 27563.000 | 243552376.000 | 14728.615 |
| 1      | 0   | 1      | 0     | 0    | 0   | GET    | /api/isu/aea2ee5f-2b47-4ad1-8a20-b20ed0908170       | 0.072 | 0.072 | 0.072    | 0.072 | 0.072 | 0.072 | 0.072 | 0.000  | 137.000   | 137.000   | 137.000       | 137.000   |
