+--------+-----+--------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT  | 1XX |  2XX   | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/fde00ec3-c58f-482a-910d-e2bbaa007fc9/graph | 0.040 | 0.120 | 0.276   | 0.039 | 0.120 | 0.120 | 0.120 | 0.044  | 267.000   | 655.000   | 3672.000     | 524.571   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/bdfe231c-96ef-4a16-a11b-57f8b00b861c/graph | 0.004 | 0.152 | 0.260   | 0.037 | 0.152 | 0.152 | 0.152 | 0.048  | 379.000   | 536.000   | 3378.000     | 482.571   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/dd42c6ed-162a-4d4a-a234-6f58b42d6d0d       | 0.032 | 0.032 | 0.032   | 0.032 | 0.032 | 0.032 | 0.032 | 0.000  | 132.000   | 132.000   | 132.000      | 132.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/c3e13964-4286-4a3a-be4f-9f8c41f2b8f2       | 0.108 | 0.108 | 0.124   | 0.031 | 0.108 | 0.108 | 0.108 | 0.045  | 123.000   | 123.000   | 492.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/e18ea4c9-62f2-4ea2-9fd2-c50e1a2456ab       | 0.000 | 0.108 | 0.120   | 0.030 | 0.108 | 0.108 | 0.108 | 0.045  | 126.000   | 126.000   | 504.000      | 126.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/e9a4034e-83b8-4693-bfbd-b54ef606fcff/graph | 0.004 | 0.052 | 0.056   | 0.028 | 0.052 | 0.052 | 0.052 | 0.024  | 270.000   | 587.000   | 857.000      | 428.500   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/f055e729-4ede-45bb-b59f-4235d03cdf27/graph | 0.160 | 0.160 | 0.244   | 0.024 | 0.060 | 0.160 | 0.160 | 0.048  | 264.000   | 697.000   | 4801.000     | 480.100   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/d1d04f96-c520-40ce-b055-6dad101dfba7       | 0.004 | 0.080 | 0.088   | 0.022 | 0.080 | 0.080 | 0.080 | 0.034  | 129.000   | 129.000   | 516.000      | 129.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/cadb10de-e357-42e8-8ac8-c7893f0c25e2/graph | 0.008 | 0.080 | 0.148   | 0.021 | 0.080 | 0.080 | 0.080 | 0.027  | 267.000   | 667.000   | 3510.000     | 501.429   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/ccf4517d-dda1-4e0f-b4cf-550c5392a174       | 0.004 | 0.068 | 0.080   | 0.020 | 0.068 | 0.068 | 0.068 | 0.028  | 123.000   | 123.000   | 492.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/c2b89614-c4d7-44fc-abe4-1d60c8f52c20       | 0.004 | 0.060 | 0.080   | 0.020 | 0.060 | 0.060 | 0.060 | 0.023  | 123.000   | 123.000   | 492.000      | 123.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/b4dd767e-6385-4bdd-9c8b-03a8706785a5       | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 132.000   | 132.000   | 132.000      | 132.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/a0c71740-87d2-410e-acd9-5dac5b0c9d80       | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 123.000   | 123.000   | 123.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/cd3dd61e-7b9c-41a5-8c19-1f7a52a8a677       | 0.004 | 0.060 | 0.072   | 0.018 | 0.060 | 0.060 | 0.060 | 0.024  | 123.000   | 123.000   | 492.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/fbae6f71-b049-424f-ba14-60f50747e275       | 0.004 | 0.060 | 0.072   | 0.018 | 0.060 | 0.060 | 0.060 | 0.024  | 120.000   | 120.000   | 480.000      | 120.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/f4aef2fd-85ee-4032-ae57-d7083f3cb3e5       | 0.000 | 0.064 | 0.068   | 0.017 | 0.064 | 0.064 | 0.064 | 0.027  | 120.000   | 120.000   | 480.000      | 120.000   |
| 23     | 0   | 19     | 0   | 4    | 0   | GET    | /api/isu/dc27b9d4-fdee-4b7d-bae3-52d78214d559/graph | 0.004 | 0.136 | 0.380   | 0.017 | 0.024 | 0.108 | 0.136 | 0.034  | 14.000    | 1014.000  | 11507.000    | 500.304   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/a0d4d718-9e63-44de-b340-5d9501fad969       | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 129.000   | 129.000   | 129.000      | 129.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/fe7bb1c2-4cf0-4ef2-b528-a3941a488b09/graph | 0.056 | 0.056 | 0.112   | 0.016 | 0.056 | 0.056 | 0.056 | 0.021  | 480.000   | 593.000   | 3794.000     | 542.000   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/bdfe231c-96ef-4a16-a11b-57f8b00b861c       | 0.008 | 0.060 | 0.156   | 0.016 | 0.040 | 0.060 | 0.060 | 0.019  | 111.000   | 111.000   | 1110.000     | 111.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/b842fefa-5d42-428f-a292-d4953f4344dd       | 0.004 | 0.044 | 0.060   | 0.015 | 0.044 | 0.044 | 0.044 | 0.017  | 114.000   | 114.000   | 456.000      | 114.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/e0d2567c-aa80-4a0a-97a6-e8f5d75611bd       | 0.000 | 0.044 | 0.060   | 0.015 | 0.044 | 0.044 | 0.044 | 0.017  | 117.000   | 117.000   | 468.000      | 117.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/c38f4ca2-3eee-4ad5-96e2-4dedb763edba       | 0.004 | 0.060 | 0.100   | 0.014 | 0.060 | 0.060 | 0.060 | 0.019  | 132.000   | 132.000   | 924.000      | 132.000   |
| 2      | 0   | 0      | 0   | 2    | 0   | GET    | /api/isu/cab99f63-bb3a-4648-b6df-376396f2c7ab/icon  | 0.004 | 0.024 | 0.028   | 0.014 | 0.024 | 0.024 | 0.024 | 0.010  | 14.000    | 21.000    | 35.000       | 17.500    |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/fe5818f0-5a36-40f5-80b3-174acc763ae2/graph | 0.008 | 0.020 | 0.028   | 0.014 | 0.020 | 0.020 | 0.020 | 0.006  | 536.000   | 570.000   | 1106.000     | 553.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/e0d2567c-aa80-4a0a-97a6-e8f5d75611bd/graph | 0.004 | 0.036 | 0.056   | 0.014 | 0.036 | 0.036 | 0.036 | 0.013  | 266.000   | 508.000   | 1595.000     | 398.750   |
| 3      | 0   | 3      | 0   | 0    | 0   | GET    | /api/isu/fbae6f71-b049-424f-ba14-60f50747e275/graph | 0.000 | 0.036 | 0.040   | 0.013 | 0.036 | 0.036 | 0.036 | 0.016  | 434.000   | 623.000   | 1543.000     | 514.333   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/a908423b-7fab-44e9-b630-39d69a402032/graph | 0.004 | 0.040 | 0.132   | 0.013 | 0.020 | 0.040 | 0.040 | 0.011  | 433.000   | 750.000   | 5492.000     | 549.200   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/f2b38356-4b96-4f10-b6bf-1555c9846c79       | 0.000 | 0.048 | 0.052   | 0.013 | 0.048 | 0.048 | 0.048 | 0.020  | 123.000   | 123.000   | 492.000      | 123.000   |
| 28     | 0   | 28     | 0   | 0    | 0   | GET    | /api/isu/ce22380b-2149-4ac2-b474-5e2ee9d1dbe1       | 0.000 | 0.120 | 0.360   | 0.013 | 0.040 | 0.044 | 0.120 | 0.024  | 126.000   | 126.000   | 3528.000     | 126.000   |
| 16     | 0   | 16     | 0   | 0    | 0   | GET    | /api/isu/fe56563c-5ff7-4372-9dba-b6c5c9f4acef       | 0.000 | 0.060 | 0.200   | 0.013 | 0.040 | 0.060 | 0.060 | 0.017  | 129.000   | 129.000   | 2064.000     | 129.000   |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/e4e223a7-61a7-43e1-b5e2-ecd68769a27b/graph | 0.004 | 0.036 | 0.096   | 0.012 | 0.036 | 0.036 | 0.036 | 0.013  | 270.000   | 595.000   | 3913.000     | 489.125   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/bc5295f1-f883-4033-a91e-c1dbe0108a70       | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 123.000   | 123.000   | 123.000      | 123.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/a6365b80-016a-43d1-9d51-080c75e6d03d       | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 111.000   | 111.000   | 111.000      | 111.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/f30457d0-04a0-4eb4-be95-69e92dbf6094       | 0.000 | 0.024 | 0.024   | 0.012 | 0.024 | 0.024 | 0.024 | 0.012  | 114.000   | 114.000   | 228.000      | 114.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/f4683836-a5da-4eff-8274-ac9c7c40dc40       | 0.004 | 0.020 | 0.024   | 0.012 | 0.020 | 0.020 | 0.020 | 0.008  | 120.000   | 120.000   | 240.000      | 120.000   |
| 25     | 0   | 25     | 0   | 0    | 0   | GET    | /api/isu/de4fceb8-28f6-424e-9d41-9c965fb8ef21/graph | 0.004 | 0.084 | 0.296   | 0.012 | 0.028 | 0.040 | 0.084 | 0.018  | 271.000   | 874.000   | 12446.000    | 497.840   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/f64437e3-6775-4e26-af6c-17437c36c6b1/graph | 0.004 | 0.036 | 0.080   | 0.011 | 0.036 | 0.036 | 0.036 | 0.012  | 267.000   | 641.000   | 3087.000     | 441.000   |
| 6      | 0   | 6      | 0   | 0    | 0   | GET    | /api/isu/f37462c5-6f2d-4810-9808-2ef73464346e/graph | 0.012 | 0.016 | 0.068   | 0.011 | 0.016 | 0.016 | 0.016 | 0.005  | 436.000   | 652.000   | 3226.000     | 537.667   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/fd950555-25f7-4642-9c18-b9f93fb01980       | 0.008 | 0.032 | 0.044   | 0.011 | 0.032 | 0.032 | 0.032 | 0.012  | 123.000   | 123.000   | 492.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/e9a89508-13a1-4621-8a08-6130bc4cc244       | 0.028 | 0.028 | 0.044   | 0.011 | 0.028 | 0.028 | 0.028 | 0.011  | 129.000   | 129.000   | 516.000      | 129.000   |
| 14     | 0   | 14     | 0   | 0    | 0   | GET    | /api/isu/cfc153f1-9fd8-46b1-8d54-82c5c74e503a       | 0.000 | 0.036 | 0.152   | 0.011 | 0.032 | 0.036 | 0.036 | 0.012  | 132.000   | 132.000   | 1848.000     | 132.000   |
| 23     | 0   | 23     | 0   | 0    | 0   | GET    | /api/isu/db5f7c05-67c3-434e-b14c-fe307488b45c/graph | 0.000 | 0.120 | 0.240   | 0.010 | 0.016 | 0.020 | 0.120 | 0.024  | 266.000   | 746.000   | 11361.000    | 493.957   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/b0971bd2-3959-4310-8606-62f2b2f854fe/graph | 0.000 | 0.048 | 0.072   | 0.010 | 0.048 | 0.048 | 0.048 | 0.016  | 382.000   | 644.000   | 3723.000     | 531.857   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/b0021a86-6a8a-4198-8de4-d8965d3f702d/graph | 0.028 | 0.028 | 0.072   | 0.010 | 0.028 | 0.028 | 0.028 | 0.012  | 270.000   | 677.000   | 3615.000     | 516.429   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/db8074b5-471c-463c-a3b8-1288b70681e5/graph | 0.000 | 0.032 | 0.100   | 0.010 | 0.016 | 0.032 | 0.032 | 0.009  | 267.000   | 709.000   | 4897.000     | 489.700   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/d394e87a-2568-4030-87fc-2a00263429fa/graph | 0.020 | 0.020 | 0.020   | 0.010 | 0.020 | 0.020 | 0.020 | 0.010  | 444.000   | 496.000   | 940.000      | 470.000   |
| 13     | 0   | 13     | 0   | 0    | 0   | GET    | /api/isu/db8074b5-471c-463c-a3b8-1288b70681e5       | 0.036 | 0.036 | 0.128   | 0.010 | 0.036 | 0.036 | 0.036 | 0.013  | 126.000   | 126.000   | 1638.000     | 126.000   |
| 14     | 0   | 14     | 0   | 0    | 0   | GET    | /api/isu/c9a5243c-f4bb-48fa-bdcb-f347a6204daa/graph | 0.004 | 0.040 | 0.136   | 0.010 | 0.028 | 0.040 | 0.040 | 0.012  | 272.000   | 606.000   | 6572.000     | 469.429   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/f0053c45-3fc7-4c03-9b78-36de02faf23d/graph | 0.004 | 0.024 | 0.068   | 0.010 | 0.024 | 0.024 | 0.024 | 0.009  | 434.000   | 714.000   | 3767.000     | 538.143   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/fcfd5eba-6140-404a-9f59-2d169d6f4f12/graph | 0.004 | 0.016 | 0.036   | 0.009 | 0.016 | 0.016 | 0.016 | 0.007  | 267.000   | 534.000   | 1776.000     | 444.000   |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/bffc895f-b3a9-4b9a-8ffd-329072f02645/graph | 0.004 | 0.024 | 0.072   | 0.009 | 0.024 | 0.024 | 0.024 | 0.008  | 376.000   | 611.000   | 3863.000     | 482.875   |
| 11     | 0   | 7      | 0   | 4    | 0   | GET    | /api/isu/cec9b8d0-693c-40f1-876d-7157595f3fa0/graph | 0.004 | 0.032 | 0.096   | 0.009 | 0.020 | 0.032 | 0.032 | 0.009  | 14.000    | 652.000   | 3499.000     | 318.091   |
| 20     | 0   | 20     | 0   | 0    | 0   | GET    | /api/isu/a1ca05b9-c421-4b33-991c-bc073ce3fee4/graph | 0.004 | 0.048 | 0.164   | 0.008 | 0.020 | 0.028 | 0.048 | 0.011  | 271.000   | 786.000   | 10391.000    | 519.550   |
| 27114  | 0   | 27052  | 0   | 62   | 0   | GET    | /api/trend                                          | 0.000 | 0.292 | 221.964 | 0.008 | 0.016 | 0.032 | 0.088 | 0.019  | 0.000     | 3817.000  | 58410893.000 | 2154.271  |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/f61a76e3-6166-45bd-a376-dfa5f3d34592       | 0.016 | 0.020 | 0.056   | 0.008 | 0.020 | 0.020 | 0.020 | 0.007  | 114.000   | 114.000   | 798.000      | 114.000   |
| 5      | 0   | 5      | 0   | 0    | 0   | GET    | /api/isu/c82e2deb-27d0-4907-b04e-ea01f83040a9/graph | 0.004 | 0.024 | 0.040   | 0.008 | 0.024 | 0.024 | 0.024 | 0.009  | 270.000   | 500.000   | 2052.000     | 410.400   |
| 5      | 0   | 5      | 0   | 0    | 0   | GET    | /api/isu/e57bdc26-9745-4640-84ff-8791a74ac80b/graph | 0.000 | 0.028 | 0.040   | 0.008 | 0.028 | 0.028 | 0.028 | 0.010  | 272.000   | 503.000   | 1939.000     | 387.800   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/f6ee046b-9582-4889-893e-493535c19f11       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 121.000   | 121.000   | 121.000      | 121.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/bf8ebb42-8129-4d7f-ab95-2279cb2c2757       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 129.000   | 129.000   | 129.000      | 129.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/a808d2e6-be84-4249-a712-44d3bc97c738       | 0.008 | 0.016 | 0.032   | 0.008 | 0.016 | 0.016 | 0.016 | 0.006  | 117.000   | 117.000   | 468.000      | 117.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/a4ddfd0e-5d8b-49ee-bb00-45cb50326eca       | 0.000 | 0.032 | 0.032   | 0.008 | 0.032 | 0.032 | 0.032 | 0.014  | 126.000   | 126.000   | 504.000      | 126.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/f5223034-3d7d-452d-aa25-fd4826412c28/graph | 0.004 | 0.020 | 0.032   | 0.008 | 0.020 | 0.020 | 0.020 | 0.007  | 380.000   | 653.000   | 2005.000     | 501.250   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/d7921bd5-a6dd-442b-9ffd-8779446c4933       | 0.008 | 0.020 | 0.032   | 0.008 | 0.020 | 0.020 | 0.020 | 0.007  | 123.000   | 123.000   | 492.000      | 123.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/c10c66c1-ffbe-4f7e-9fd0-97b7f34eae0b       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 117.000   | 117.000   | 117.000      | 117.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/bfcaec75-834c-4139-abf7-ca82ec61e0d1       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 117.000   | 117.000   | 117.000      | 117.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/c8d6dc7b-9892-4145-9196-be4f7275eb70       | 0.000 | 0.028 | 0.032   | 0.008 | 0.028 | 0.028 | 0.028 | 0.012  | 114.000   | 114.000   | 456.000      | 114.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/fd950555-25f7-4642-9c18-b9f93fb01980/graph | 0.016 | 0.016 | 0.016   | 0.008 | 0.016 | 0.016 | 0.016 | 0.008  | 267.000   | 433.000   | 700.000      | 350.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/b0021a86-6a8a-4198-8de4-d8965d3f702d       | 0.004 | 0.032 | 0.056   | 0.008 | 0.032 | 0.032 | 0.032 | 0.010  | 123.000   | 123.000   | 861.000      | 123.000   |
| 4      | 0   | 0      | 0   | 4    | 0   | GET    | /api/isu/cab99f63-bb3a-4648-b6df-376396f2c7ab/graph | 0.000 | 0.032 | 0.032   | 0.008 | 0.032 | 0.032 | 0.032 | 0.014  | 14.000    | 21.000    | 72.000       | 18.000    |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/f2b38356-4b96-4f10-b6bf-1555c9846c79/graph | 0.000 | 0.016 | 0.016   | 0.008 | 0.016 | 0.016 | 0.016 | 0.008  | 425.000   | 488.000   | 913.000      | 456.500   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/e3a41f7b-d3b3-4c35-b565-610b33c736d7/graph | 0.004 | 0.012 | 0.016   | 0.008 | 0.012 | 0.012 | 0.012 | 0.004  | 266.000   | 572.000   | 838.000      | 419.000   |
| 11     | 0   | 11     | 0   | 0    | 0   | GET    | /api/isu/ae35c020-8e8d-4904-b740-60f8eab89be9       | 0.016 | 0.020 | 0.088   | 0.008 | 0.020 | 0.020 | 0.020 | 0.007  | 120.000   | 120.000   | 1320.000     | 120.000   |
| 3      | 0   | 3      | 0   | 0    | 0   | GET    | /api/isu/c2b89614-c4d7-44fc-abe4-1d60c8f52c20/graph | 0.000 | 0.012 | 0.024   | 0.008 | 0.012 | 0.012 | 0.012 | 0.006  | 272.000   | 560.000   | 1261.000     | 420.333   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/e53b88ed-abda-4ea5-a6bd-f356e0b814ce       | 0.000 | 0.028 | 0.032   | 0.008 | 0.028 | 0.028 | 0.028 | 0.012  | 120.000   | 120.000   | 480.000      | 120.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/e384f99b-f106-4d60-8676-03b4efd6df24       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 126.000   | 126.000   | 126.000      | 126.000   |
| 29     | 0   | 29     | 0   | 0    | 0   | GET    | /api/isu/a7f04939-0ec9-4ba4-a927-f6e9f70291d0/graph | 0.004 | 0.104 | 0.228   | 0.008 | 0.016 | 0.024 | 0.104 | 0.019  | 271.000   | 1090.000  | 16490.000    | 568.621   |
| 11     | 0   | 11     | 0   | 0    | 0   | GET    | /api/isu/b9fbdc16-47c1-4260-b360-b4b60b90f1b4/graph | 0.004 | 0.024 | 0.084   | 0.008 | 0.016 | 0.024 | 0.024 | 0.007  | 265.000   | 807.000   | 5833.000     | 530.273   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/e2cbb79c-4cb3-4dbb-9a6a-c92aa2a2d369       | 0.004 | 0.044 | 0.076   | 0.008 | 0.012 | 0.044 | 0.044 | 0.013  | 117.000   | 117.000   | 1170.000     | 117.000   |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/ae35c020-8e8d-4904-b740-60f8eab89be9/graph | 0.020 | 0.020 | 0.060   | 0.007 | 0.020 | 0.020 | 0.020 | 0.007  | 272.000   | 675.000   | 3884.000     | 485.500   |
| 36     | 0   | 36     | 0   | 0    | 0   | GET    | /api/isu/c608ee4c-b313-48e5-a482-7b58eda19254/graph | 0.004 | 0.080 | 0.260   | 0.007 | 0.020 | 0.040 | 0.080 | 0.015  | 271.000   | 902.000   | 17561.000    | 487.806   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/f61a76e3-6166-45bd-a376-dfa5f3d34592/graph | 0.004 | 0.040 | 0.072   | 0.007 | 0.012 | 0.040 | 0.040 | 0.012  | 266.000   | 609.000   | 4612.000     | 461.200   |
| 15     | 0   | 15     | 0   | 0    | 0   | GET    | /api/isu/dee82170-16af-4b39-b554-3bc251af0f1e/graph | 0.008 | 0.016 | 0.108   | 0.007 | 0.016 | 0.016 | 0.016 | 0.005  | 265.000   | 869.000   | 8392.000     | 559.467   |
| 9      | 0   | 9      | 0   | 0    | 0   | GET    | /api/isu/c38f4ca2-3eee-4ad5-96e2-4dedb763edba/graph | 0.004 | 0.028 | 0.064   | 0.007 | 0.028 | 0.028 | 0.028 | 0.008  | 383.000   | 598.000   | 4180.000     | 464.444   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/c8115d90-e997-47a6-9dea-fce26d2cb635       | 0.004 | 0.012 | 0.028   | 0.007 | 0.012 | 0.012 | 0.012 | 0.003  | 123.000   | 123.000   | 492.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/fb3fdea6-bcfb-4b3c-a0ee-9bf07e6ced4e       | 0.004 | 0.012 | 0.028   | 0.007 | 0.012 | 0.012 | 0.012 | 0.003  | 126.000   | 126.000   | 504.000      | 126.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/d119a344-3714-49ee-8ffb-29369c8d8cfb/graph | 0.000 | 0.024 | 0.048   | 0.007 | 0.024 | 0.024 | 0.024 | 0.008  | 378.000   | 508.000   | 3117.000     | 445.286   |
| 3      | 0   | 3      | 0   | 0    | 0   | GET    | /api/isu/e18ea4c9-62f2-4ea2-9fd2-c50e1a2456ab/graph | 0.016 | 0.016 | 0.020   | 0.007 | 0.016 | 0.016 | 0.016 | 0.007  | 270.000   | 562.000   | 1323.000     | 441.000   |
| 11     | 0   | 11     | 0   | 0    | 0   | GET    | /api/isu/ce6d0183-f976-4c03-a528-254c1fe4dbba/graph | 0.000 | 0.024 | 0.072   | 0.007 | 0.016 | 0.024 | 0.024 | 0.008  | 272.000   | 718.000   | 5201.000     | 472.818   |
