+--------+-----+--------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+---------------+-----------+
| COUNT  | 1XX |  2XX   | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |   SUM(BODY)   | AVG(BODY) |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/a7aac452-d1e8-44d2-88f0-446f2fbcfb78       | 0.036 | 0.048 | 0.088   | 0.011 | 0.048 | 0.048 | 0.048 | 0.018  | 117.000   | 117.000   | 936.000       | 117.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/ac57ddb1-ca3c-44f0-b480-6e9b7713083e       | 0.000 | 0.020 | 0.044   | 0.011 | 0.020 | 0.020 | 0.020 | 0.007  | 123.000   | 123.000   | 492.000       | 123.000   |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/a214cda3-4b71-496b-9b48-f05238670ba8/graph | 0.040 | 0.040 | 0.088   | 0.011 | 0.040 | 0.040 | 0.040 | 0.013  | 2445.000  | 2939.000  | 21066.000     | 2633.250  |
| 3      | 0   | 3      | 0   | 0    | 0   | GET    | /api/isu/e4251b2a-9063-4408-806a-ab4318e7b570/graph | 0.012 | 0.020 | 0.032   | 0.011 | 0.020 | 0.020 | 0.020 | 0.008  | 2358.000  | 3021.000  | 7815.000      | 2605.000  |
| 3      | 0   | 3      | 0   | 0    | 0   | GET    | /api/isu/a1ace7a5-6e31-4f83-a747-52a645716320/graph | 0.004 | 0.020 | 0.032   | 0.011 | 0.020 | 0.020 | 0.020 | 0.007  | 2161.000  | 3188.000  | 8054.000      | 2684.667  |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/de36a31d-ced5-43df-8517-07763be49395/graph | 0.012 | 0.036 | 0.104   | 0.010 | 0.028 | 0.036 | 0.036 | 0.011  | 1970.000  | 3538.000  | 25792.000     | 2579.200  |
| 26     | 0   | 22     | 0   | 4    | 0   | GET    | /api/isu/ff1a1fcb-69b5-46d1-986a-5ca2b5290b0a/graph | 0.004 | 0.056 | 0.268   | 0.010 | 0.036 | 0.052 | 0.056 | 0.015  | 14.000    | 3532.000  | 60906.000     | 2342.538  |
| 9      | 0   | 9      | 0   | 0    | 0   | GET    | /api/isu/c3ed19b5-454c-41c6-9787-b6cdbc14be92/graph | 0.008 | 0.048 | 0.092   | 0.010 | 0.048 | 0.048 | 0.048 | 0.014  | 2164.000  | 3026.000  | 23084.000     | 2564.889  |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/f3830fd6-8851-41e3-bdee-071313a5ee65       | 0.004 | 0.024 | 0.040   | 0.010 | 0.024 | 0.024 | 0.024 | 0.008  | 114.000   | 114.000   | 456.000       | 114.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/a7467839-9b7d-4cc5-94ef-9e63f8fc9eff/graph | 0.000 | 0.020 | 0.020   | 0.010 | 0.020 | 0.020 | 0.020 | 0.010  | 2739.000  | 3312.000  | 6051.000      | 3025.500  |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/fcb05f0a-5e8c-490a-9092-6e648beff411/graph | 0.004 | 0.016 | 0.020   | 0.010 | 0.016 | 0.016 | 0.016 | 0.006  | 2544.000  | 2624.000  | 5168.000      | 2584.000  |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/ea45ccf4-e2e5-4a46-9954-8cdd61633e5d       | 0.004 | 0.028 | 0.040   | 0.010 | 0.028 | 0.028 | 0.028 | 0.011  | 120.000   | 120.000   | 480.000       | 120.000   |
| 6      | 0   | 2      | 0   | 4    | 0   | GET    | /api/isu/a7c4e08d-adbb-4685-86b7-c3ed3ed053f5/graph | 0.000 | 0.028 | 0.060   | 0.010 | 0.028 | 0.028 | 0.028 | 0.013  | 14.000    | 2622.000  | 4664.000      | 777.333   |
| 2      | 0   | 0      | 0   | 2    | 0   | GET    | /api/isu/b537fbcf-4da8-46f2-b071-afc7f183878a/icon  | 0.020 | 0.020 | 0.020   | 0.010 | 0.020 | 0.020 | 0.020 | 0.010  | 14.000    | 21.000    | 35.000        | 17.500    |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/ac57ddb1-ca3c-44f0-b480-6e9b7713083e/graph | 0.020 | 0.020 | 0.020   | 0.010 | 0.020 | 0.020 | 0.020 | 0.010  | 2543.000  | 2925.000  | 5468.000      | 2734.000  |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/d7ec80c3-f15f-4785-8d7e-9e2cf8e19753       | 0.012 | 0.028 | 0.068   | 0.010 | 0.028 | 0.028 | 0.028 | 0.011  | 135.000   | 135.000   | 945.000       | 135.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/cdb51426-a1f3-4442-afc9-9fe58119bce9/graph | 0.004 | 0.032 | 0.068   | 0.010 | 0.032 | 0.032 | 0.032 | 0.011  | 1970.000  | 3403.000  | 19707.000     | 2815.286  |
| 5      | 0   | 5      | 0   | 0    | 0   | GET    | /api/isu/e33094a5-83c7-4588-8210-dc40e7dcf148/graph | 0.004 | 0.012 | 0.048   | 0.010 | 0.012 | 0.012 | 0.012 | 0.003  | 2161.000  | 3530.000  | 13927.000     | 2785.400  |
| 14     | 0   | 14     | 0   | 0    | 0   | GET    | /api/isu/d1b59570-3427-4dfc-8796-cf382297ea31/graph | 0.056 | 0.056 | 0.132   | 0.009 | 0.036 | 0.056 | 0.056 | 0.016  | 1970.000  | 3839.000  | 39298.000     | 2807.000  |
| 3      | 0   | 3      | 0   | 0    | 0   | GET    | /api/isu/d520c5e3-8fbc-4b2b-968b-94f8f3bce96e       | 0.004 | 0.016 | 0.028   | 0.009 | 0.016 | 0.016 | 0.016 | 0.005  | 123.000   | 123.000   | 369.000       | 123.000   |
| 24     | 0   | 20     | 0   | 4    | 0   | GET    | /api/isu/b159c3d6-9c8c-4e33-bc42-28a088f65b44/graph | 0.000 | 0.064 | 0.224   | 0.009 | 0.016 | 0.020 | 0.064 | 0.013  | 14.000    | 3727.000  | 55353.000     | 2306.375  |
| 6      | 0   | 6      | 0   | 0    | 0   | GET    | /api/isu/af66b277-df84-45ed-b3a9-3e35f6559ba8/graph | 0.008 | 0.028 | 0.056   | 0.009 | 0.028 | 0.028 | 0.028 | 0.010  | 1970.000  | 3592.000  | 15074.000     | 2512.333  |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/ad43e6fc-5a74-4272-98ef-626c2504ce5e       | 0.012 | 0.024 | 0.064   | 0.009 | 0.024 | 0.024 | 0.024 | 0.008  | 115.000   | 115.000   | 805.000       | 115.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/e3b4abff-09df-453a-a618-023099245f84       | 0.000 | 0.032 | 0.036   | 0.009 | 0.032 | 0.032 | 0.032 | 0.013  | 132.000   | 132.000   | 528.000       | 132.000   |
