+--------+-----+--------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT  | 1XX |  2XX   | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/cf2623e7-c1fd-4fc7-9577-d6dc0dc94cb7       | 0.004 | 0.024 | 0.044   | 0.011 | 0.024 | 0.024 | 0.024 | 0.008  | 123.000   | 123.000   | 492.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/a4481100-e779-4ea6-8b26-4641e5724e3b/graph | 0.004 | 0.020 | 0.044   | 0.011 | 0.020 | 0.020 | 0.020 | 0.006  | 266.000   | 580.000   | 1840.000     | 460.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/a659336e-21bf-4300-b8a7-60c2dbd8d719       | 0.000 | 0.036 | 0.044   | 0.011 | 0.036 | 0.036 | 0.036 | 0.015  | 126.000   | 126.000   | 504.000      | 126.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/dc945339-49f1-4d67-9dee-85293d9dc356       | 0.000 | 0.040 | 0.044   | 0.011 | 0.040 | 0.040 | 0.040 | 0.017  | 118.000   | 118.000   | 472.000      | 118.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/a6372780-5cca-4895-86f4-f872131a440a/graph | 0.004 | 0.024 | 0.076   | 0.011 | 0.024 | 0.024 | 0.024 | 0.008  | 386.000   | 682.000   | 3503.000     | 500.429   |
| 6      | 0   | 6      | 0   | 0    | 0   | GET    | /api/isu/da260fef-9eb2-4b95-8856-04d02f6319f9/graph | 0.004 | 0.040 | 0.064   | 0.011 | 0.040 | 0.040 | 0.040 | 0.013  | 267.000   | 666.000   | 3004.000     | 500.667   |
| 9      | 0   | 9      | 0   | 0    | 0   | GET    | /api/isu/da8e2fa2-9778-40eb-a286-da9636fefe82/graph | 0.004 | 0.028 | 0.096   | 0.011 | 0.028 | 0.028 | 0.028 | 0.011  | 265.000   | 758.000   | 4982.000     | 553.556   |
| 6      | 0   | 6      | 0   | 0    | 0   | GET    | /api/isu/b3d73408-c008-4c28-98c7-16713b32e80a/graph | 0.004 | 0.040 | 0.064   | 0.011 | 0.040 | 0.040 | 0.040 | 0.014  | 381.000   | 595.000   | 2970.000     | 495.000   |
| 11     | 0   | 11     | 0   | 0    | 0   | GET    | /api/isu/cffe1f71-a92a-4337-9d6e-71563267ef01/graph | 0.024 | 0.040 | 0.112   | 0.010 | 0.024 | 0.040 | 0.040 | 0.012  | 272.000   | 718.000   | 5792.000     | 526.545   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/f02137d3-6305-43f1-bf20-f40b2f7776fe/graph | 0.000 | 0.020 | 0.020   | 0.010 | 0.020 | 0.020 | 0.020 | 0.010  | 538.000   | 742.000   | 1280.000     | 640.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/c97f2e93-b4e0-4c84-9b01-06be25036738/graph | 0.004 | 0.032 | 0.068   | 0.010 | 0.032 | 0.032 | 0.032 | 0.013  | 438.000   | 709.000   | 3847.000     | 549.571   |
| 12     | 0   | 12     | 0   | 0    | 0   | GET    | /api/isu/b3b27df2-a8dc-4e34-973a-1f7229ae843b/graph | 0.004 | 0.048 | 0.116   | 0.010 | 0.024 | 0.048 | 0.048 | 0.013  | 272.000   | 609.000   | 5829.000     | 485.750   |
| 5      | 0   | 5      | 0   | 0    | 0   | GET    | /api/isu/f343cb94-3645-4a82-aac9-e54b5f4b9b7a/graph | 0.012 | 0.024 | 0.048   | 0.010 | 0.024 | 0.024 | 0.024 | 0.009  | 384.000   | 675.000   | 2488.000     | 497.600   |
| 23     | 0   | 23     | 0   | 0    | 0   | GET    | /api/isu/c5f5303a-81b7-4fd7-9572-24ea96deffb4/graph | 0.000 | 0.088 | 0.216   | 0.009 | 0.016 | 0.052 | 0.088 | 0.020  | 270.000   | 847.000   | 11981.000    | 520.913   |
| 3      | 0   | 3      | 0   | 0    | 0   | GET    | /api/isu/fcc4f585-2634-4ee9-a523-feafb5328734       | 0.028 | 0.028 | 0.028   | 0.009 | 0.028 | 0.028 | 0.028 | 0.013  | 124.000   | 124.000   | 372.000      | 124.000   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/a72ea870-de91-4c5b-a2ff-b5a12ec1c13c/graph | 0.024 | 0.024 | 0.092   | 0.009 | 0.020 | 0.024 | 0.024 | 0.009  | 266.000   | 772.000   | 5137.000     | 513.700   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/eed73f1d-cd73-498f-a62b-9cbdaa41bd49       | 0.000 | 0.072 | 0.092   | 0.009 | 0.008 | 0.072 | 0.072 | 0.021  | 117.000   | 117.000   | 1170.000     | 117.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/f8383519-02e1-4d52-81ca-f331e6e35b8a/graph | 0.000 | 0.028 | 0.064   | 0.009 | 0.028 | 0.028 | 0.028 | 0.008  | 393.000   | 639.000   | 3464.000     | 494.857   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/b3d73408-c008-4c28-98c7-16713b32e80a       | 0.000 | 0.028 | 0.060   | 0.009 | 0.028 | 0.028 | 0.028 | 0.010  | 126.000   | 126.000   | 882.000      | 126.000   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/cffe1f71-a92a-4337-9d6e-71563267ef01       | 0.008 | 0.036 | 0.084   | 0.008 | 0.016 | 0.036 | 0.036 | 0.010  | 120.000   | 120.000   | 1200.000     | 120.000   |
| 21     | 0   | 21     | 0   | 0    | 0   | GET    | /api/isu/e2ae22a3-1a32-4cbe-b424-f67f31609c5e/graph | 0.024 | 0.036 | 0.176   | 0.008 | 0.024 | 0.024 | 0.036 | 0.010  | 266.000   | 745.000   | 10591.000    | 504.333   |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/a2c7f74b-e2f6-4d48-8263-925c150305ac/graph | 0.000 | 0.032 | 0.064   | 0.008 | 0.032 | 0.032 | 0.032 | 0.011  | 270.000   | 702.000   | 3761.000     | 470.125   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/a5d9d160-dff0-4127-bfcf-b25b15003988       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 123.000   | 123.000   | 123.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/d6139e0a-76b4-4388-8f00-9a2becc1ae28       | 0.008 | 0.020 | 0.032   | 0.008 | 0.020 | 0.020 | 0.020 | 0.007  | 117.000   | 117.000   | 468.000      | 117.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/ae7a9921-486f-42c8-bd1c-d1af0474a425       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 3      | 0   | 3      | 0   | 0    | 0   | GET    | /api/isu/cf2623e7-c1fd-4fc7-9577-d6dc0dc94cb7/graph | 0.024 | 0.024 | 0.024   | 0.008 | 0.024 | 0.024 | 0.024 | 0.011  | 387.000   | 601.000   | 1422.000     | 474.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/fbcecf83-bb79-4fe5-ba4d-9c13e5baf1ba       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 123.000   | 123.000   | 123.000      | 123.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/b7561d9e-2880-4d6e-b0d3-290df492fd98       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/e25811a1-a335-4903-8770-d2b129326ba0       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/b4f162cb-0276-4798-9e65-f98d60e35bb5/graph | 0.004 | 0.024 | 0.032   | 0.008 | 0.024 | 0.024 | 0.024 | 0.009  | 270.000   | 592.000   | 1935.000     | 483.750   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/a30adac7-de4b-440f-8aed-ed1d6af38648       | 0.004 | 0.016 | 0.032   | 0.008 | 0.016 | 0.016 | 0.016 | 0.006  | 117.000   | 117.000   | 468.000      | 117.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/f3ef065c-c480-4b0c-a3d6-25ee3af96c56       | 0.020 | 0.020 | 0.032   | 0.008 | 0.020 | 0.020 | 0.020 | 0.007  | 123.000   | 123.000   | 492.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/da260fef-9eb2-4b95-8856-04d02f6319f9       | 0.000 | 0.028 | 0.032   | 0.008 | 0.028 | 0.028 | 0.028 | 0.012  | 129.000   | 129.000   | 516.000      | 129.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/b3e1d806-c6e2-4177-9947-90dd116df617       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 124.000   | 124.000   | 124.000      | 124.000   |
| 20     | 0   | 20     | 0   | 0    | 0   | GET    | /api/isu/b7b6893b-02c8-47b6-b45b-fe11df706186/graph | 0.000 | 0.036 | 0.152   | 0.008 | 0.016 | 0.020 | 0.036 | 0.009  | 270.000   | 859.000   | 10485.000    | 524.250   |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/c3d5f7a7-0c2b-46a2-9301-683948fd4147/graph | 0.000 | 0.032 | 0.060   | 0.007 | 0.032 | 0.032 | 0.032 | 0.010  | 272.000   | 807.000   | 4185.000     | 523.125   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/a626bbdf-956f-4002-8909-49667f711260/graph | 0.000 | 0.020 | 0.052   | 0.007 | 0.020 | 0.020 | 0.020 | 0.007  | 372.000   | 654.000   | 3838.000     | 548.286   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/e79528a5-b6b9-429d-9ae2-33857b758311       | 0.048 | 0.048 | 0.052   | 0.007 | 0.048 | 0.048 | 0.048 | 0.017  | 120.000   | 120.000   | 840.000      | 120.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/e7379023-22e6-44a3-861f-0e4c3348bd48       | 0.012 | 0.016 | 0.052   | 0.007 | 0.016 | 0.016 | 0.016 | 0.007  | 123.000   | 123.000   | 861.000      | 123.000   |
| 6      | 0   | 6      | 0   | 0    | 0   | GET    | /api/isu/a304cf5a-904d-4098-a1c8-b8d47fa35401/graph | 0.000 | 0.032 | 0.044   | 0.007 | 0.032 | 0.032 | 0.032 | 0.012  | 272.000   | 638.000   | 3024.000     | 504.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/d4650821-763b-466d-9dbc-2ed408ba6684       | 0.004 | 0.016 | 0.028   | 0.007 | 0.016 | 0.016 | 0.016 | 0.006  | 111.000   | 111.000   | 444.000      | 111.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/f8383519-02e1-4d52-81ca-f331e6e35b8a       | 0.024 | 0.024 | 0.028   | 0.007 | 0.024 | 0.024 | 0.024 | 0.010  | 114.000   | 114.000   | 456.000      | 114.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/db8f4358-7cf5-4dc9-b161-f4df14ebe265/graph | 0.020 | 0.020 | 0.028   | 0.007 | 0.020 | 0.020 | 0.020 | 0.008  | 384.000   | 586.000   | 1942.000     | 485.500   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/f09b26a8-21fa-4f8d-9871-9c2803103452       | 0.000 | 0.012 | 0.028   | 0.007 | 0.012 | 0.012 | 0.012 | 0.004  | 126.000   | 126.000   | 504.000      | 126.000   |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/e79528a5-b6b9-429d-9ae2-33857b758311/graph | 0.004 | 0.036 | 0.056   | 0.007 | 0.036 | 0.036 | 0.036 | 0.011  | 476.000   | 618.000   | 4538.000     | 567.250   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/c7fc172a-3bfe-4530-b9f9-5608494d305a       | 0.012 | 0.032 | 0.048   | 0.007 | 0.032 | 0.032 | 0.032 | 0.011  | 123.000   | 123.000   | 861.000      | 123.000   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/a72ea870-de91-4c5b-a2ff-b5a12ec1c13c       | 0.008 | 0.032 | 0.068   | 0.007 | 0.016 | 0.032 | 0.032 | 0.010  | 117.000   | 117.000   | 1170.000     | 117.000   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/a6fdd692-5704-484f-aff0-29a4afdd4371       | 0.000 | 0.016 | 0.068   | 0.007 | 0.012 | 0.016 | 0.016 | 0.006  | 129.000   | 129.000   | 1290.000     | 129.000   |
| 27771  | 0   | 27663  | 0   | 108  | 0   | GET    | /api/trend                                          | 0.000 | 0.224 | 186.857 | 0.007 | 0.016 | 0.028 | 0.060 | 0.014  | 0.000     | 3903.000  | 60268438.000 | 2170.193  |
