+--------+-----+--------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT  | 1XX |  2XX   | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/fbd456a6-009c-4eab-8c3a-5961bdcea8cf       | 0.000 | 0.012 | 0.024   | 0.006 | 0.012 | 0.012 | 0.012 | 0.006  | 126.000   | 126.000   | 504.000      | 126.000   |
| 2      | 0   | 0      | 0   | 2    | 0   | GET    | /api/isu/b2dd9f17-b86c-44cc-bfa6-a57b12679fd5/icon  | 0.012 | 0.012 | 0.012   | 0.006 | 0.012 | 0.012 | 0.012 | 0.006  | 14.000    | 21.000    | 35.000       | 17.500    |
| 27671  | 0   | 27651  | 0   | 20   | 0   | GET    | /api/trend                                          | 0.000 | 0.396 | 165.520 | 0.006 | 0.016 | 0.020 | 0.052 | 0.016  | 0.000     | 3805.000  | 60154278.000 | 2173.911  |
| 16     | 0   | 16     | 0   | 0    | 0   | GET    | /api/isu/b3ad2baf-674f-482c-87bd-21d4e9a7e9cc/graph | 0.004 | 0.016 | 0.092   | 0.006 | 0.012 | 0.016 | 0.016 | 0.005  | 265.000   | 797.000   | 8089.000     | 505.562   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/ce03678c-0a1c-408a-bb9a-190cd72fbab7       | 0.000 | 0.028 | 0.040   | 0.006 | 0.028 | 0.028 | 0.028 | 0.010  | 123.000   | 123.000   | 861.000      | 123.000   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/ac526bc0-8260-4849-89ee-e6f6dc30f23c       | 0.004 | 0.036 | 0.056   | 0.006 | 0.004 | 0.036 | 0.036 | 0.010  | 115.000   | 115.000   | 1150.000     | 115.000   |
| 5      | 0   | 5      | 0   | 0    | 0   | GET    | /api/isu/d7869aec-9aef-4af5-b78d-76f3d26f53f8/graph | 0.000 | 0.016 | 0.028   | 0.006 | 0.016 | 0.016 | 0.016 | 0.006  | 385.000   | 652.000   | 2569.000     | 513.800   |
| 10     | 0   | 6      | 0   | 4    | 0   | GET    | /api/isu/db4655a9-7968-48b5-89ba-35cb645a1b34/graph | 0.008 | 0.028 | 0.056   | 0.006 | 0.012 | 0.028 | 0.028 | 0.009  | 14.000    | 643.000   | 2803.000     | 280.300   |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/c9db94dc-8b61-4113-bc9f-c1cbd752caa8/graph | 0.004 | 0.012 | 0.044   | 0.005 | 0.012 | 0.012 | 0.012 | 0.004  | 410.000   | 607.000   | 4116.000     | 514.500   |
| 19     | 0   | 19     | 0   | 0    | 0   | GET    | /api/isu/ad3c80f2-ec3e-46b8-a574-45384cb4963d       | 0.000 | 0.024 | 0.104   | 0.005 | 0.024 | 0.024 | 0.024 | 0.007  | 126.000   | 126.000   | 2394.000     | 126.000   |
| 3      | 0   | 3      | 0   | 0    | 0   | GET    | /api/isu/b93f2a5b-0270-4e01-8560-4b6228a86d5d/graph | 0.000 | 0.012 | 0.016   | 0.005 | 0.012 | 0.012 | 0.012 | 0.005  | 545.000   | 652.000   | 1789.000     | 596.333   |
| 3      | 0   | 3      | 0   | 0    | 0   | GET    | /api/isu/e4ee1829-3881-4857-9d8b-56bccbe3a242       | 0.004 | 0.008 | 0.016   | 0.005 | 0.008 | 0.008 | 0.008 | 0.002  | 132.000   | 132.000   | 396.000      | 132.000   |
| 6      | 0   | 6      | 0   | 0    | 0   | GET    | /api/isu/cf1c17a8-8773-4db3-8cc9-fee93ffd5bea/graph | 0.004 | 0.020 | 0.032   | 0.005 | 0.020 | 0.020 | 0.020 | 0.007  | 472.000   | 686.000   | 3379.000     | 563.167   |
| 9977   | 0   | 9743   | 0   | 234  | 0   | GET    | /api/condition/[a-z0-9-]+                           | 0.000 | 0.172 | 52.684  | 0.005 | 0.012 | 0.020 | 0.056 | 0.011  | 0.000     | 1014.000  | 2974374.000  | 298.123   |
| 25     | 0   | 25     | 0   | 0    | 0   | GET    | /api/isu/bc750bac-e822-4ebd-9501-ce1fec50ad3e       | 0.016 | 0.036 | 0.132   | 0.005 | 0.016 | 0.016 | 0.036 | 0.008  | 114.000   | 114.000   | 2850.000     | 114.000   |
| 22     | 0   | 22     | 0   | 0    | 0   | GET    | /api/isu/cc241522-044e-4418-b523-735e994ce15d/graph | 0.004 | 0.032 | 0.116   | 0.005 | 0.016 | 0.020 | 0.032 | 0.008  | 266.000   | 858.000   | 11382.000    | 517.364   |
| 16     | 0   | 16     | 0   | 0    | 0   | GET    | /api/isu/e0f3686d-bee1-40f9-9110-0fb4d879fd1a       | 0.000 | 0.028 | 0.084   | 0.005 | 0.028 | 0.028 | 0.028 | 0.009  | 120.000   | 120.000   | 1920.000     | 120.000   |
| 16     | 0   | 16     | 0   | 0    | 0   | GET    | /api/isu/e4135cc8-3734-47fd-9dd7-4507b4da6aeb       | 0.000 | 0.032 | 0.084   | 0.005 | 0.024 | 0.032 | 0.032 | 0.009  | 114.000   | 114.000   | 1824.000     | 114.000   |
| 58     | 0   | 58     | 0   | 0    | 0   | GET    | /api/isu/b1d8bcaf-8f0e-4261-bae7-09f51839b9a0       | 0.004 | 0.160 | 0.304   | 0.005 | 0.008 | 0.012 | 0.160 | 0.021  | 119.000   | 119.000   | 6902.000     | 119.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/f9678f8f-d46d-4c00-9f31-7454d4a3c81d/graph | 0.000 | 0.012 | 0.036   | 0.005 | 0.012 | 0.012 | 0.012 | 0.005  | 272.000   | 522.000   | 2972.000     | 424.571   |
| 12     | 0   | 12     | 0   | 0    | 0   | GET    | /api/isu/e0f3686d-bee1-40f9-9110-0fb4d879fd1a/graph | 0.000 | 0.016 | 0.060   | 0.005 | 0.016 | 0.016 | 0.016 | 0.006  | 265.000   | 764.000   | 6608.000     | 550.667   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/d97abdf7-c49a-4f37-a8fc-c42c88da358e/graph | 0.004 | 0.008 | 0.020   | 0.005 | 0.008 | 0.008 | 0.008 | 0.002  | 267.000   | 657.000   | 1897.000     | 474.250   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/ead617ed-4c96-46f4-a9e8-e5c708565f3e       | 0.004 | 0.012 | 0.020   | 0.005 | 0.012 | 0.012 | 0.012 | 0.004  | 120.000   | 120.000   | 480.000      | 120.000   |
| 167624 | 0   | 166534 | 0   | 1090 | 0   | POST   | /api/condition/[a-z0-9-]+                           | 0.000 | 0.420 | 821.250 | 0.005 | 0.012 | 0.020 | 0.056 | 0.015  | 0.000     | 14.000    | 84.000       | 0.001     |
| 135    | 0   | 133    | 0   | 2    | 0   | GET    | /api/isu/b2dd9f17-b86c-44cc-bfa6-a57b12679fd5       | 0.004 | 0.056 | 0.640   | 0.005 | 0.012 | 0.024 | 0.028 | 0.007  | 14.000    | 122.000   | 16261.000    | 120.452   |
| 7132   | 0   | 6859   | 0   | 273  | 0   | GET    | /api/isu/[0-9]+                                     | 0.004 | 0.172 | 33.780  | 0.005 | 0.012 | 0.020 | 0.044 | 0.010  | 14.000    | 985.000   | 2009549.000  | 281.765   |
| 14     | 0   | 14     | 0   | 0    | 0   | GET    | /api/isu/d8d7ee39-ab1c-41c7-a2a3-c87ecc59b989/graph | 0.000 | 0.016 | 0.064   | 0.005 | 0.016 | 0.016 | 0.016 | 0.005  | 272.000   | 803.000   | 7065.000     | 504.643   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/ab9f04ce-8aaa-4dd2-8457-3e1b492045c7       | 0.000 | 0.020 | 0.032   | 0.005 | 0.020 | 0.020 | 0.020 | 0.007  | 123.000   | 123.000   | 861.000      | 123.000   |
| 18     | 0   | 18     | 0   | 0    | 0   | GET    | /api/isu/bc750bac-e822-4ebd-9501-ce1fec50ad3e/graph | 0.004 | 0.016 | 0.080   | 0.004 | 0.016 | 0.016 | 0.016 | 0.005  | 270.000   | 780.000   | 9178.000     | 509.889   |
| 1392   | 0   | 1119   | 0   | 273  | 0   | POST   | /api/auth                                           | 0.000 | 0.088 | 6.068   | 0.004 | 0.012 | 0.016 | 0.036 | 0.008  | 0.000     | 19.000    | 3128.000     | 2.247     |
| 47     | 0   | 47     | 0   | 0    | 0   | GET    | /api/isu/b1d8bcaf-8f0e-4261-bae7-09f51839b9a0/graph | 0.004 | 0.044 | 0.196   | 0.004 | 0.008 | 0.020 | 0.044 | 0.009  | 270.000   | 883.000   | 23538.000    | 500.809   |
| 5870   | 0   | 5837   | 0   | 33   | 0   | GET    | /api/isu                                            | 0.000 | 0.172 | 24.264  | 0.004 | 0.012 | 0.016 | 0.040 | 0.009  | 3.000     | 1226.000  | 4353801.000  | 741.704   |
| 31     | 0   | 27     | 0   | 4    | 0   | GET    | /api/isu/e29b6a5b-db02-4284-9e46-e22d1f249799/graph | 0.004 | 0.028 | 0.124   | 0.004 | 0.008 | 0.020 | 0.028 | 0.006  | 14.000    | 864.000   | 14520.000    | 468.387   |
| 2      | 0   | 0      | 0   | 2    | 0   | GET    | /api/isu/cc241522-044e-4418-b523-735e994ce15d/icon  | 0.008 | 0.008 | 0.008   | 0.004 | 0.008 | 0.008 | 0.008 | 0.004  | 14.000    | 21.000    | 35.000       | 17.500    |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/a040b1fd-559a-4da9-b1a1-db5fc1753c64       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/a89b4c3c-ce8f-442d-9a3a-34943bd2eb70       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 123.000   | 123.000   | 123.000      | 123.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/df327ce5-c9bd-4e17-8692-3a43dfe83f2d       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/f15600d0-fa27-48c8-905f-d6c2032a66f9       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/f36e01e9-43c4-412c-af89-49bc42d6a922/graph | 0.004 | 0.004 | 0.008   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 267.000   | 270.000   | 537.000      | 268.500   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/cc3b3e7e-6bc6-4dfe-a700-6c1327ea2171       | 0.000 | 0.008 | 0.016   | 0.004 | 0.008 | 0.008 | 0.008 | 0.003  | 123.000   | 123.000   | 492.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/cc21899f-f113-435b-9e70-f7abc25b77c2       | 0.004 | 0.004 | 0.016   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 120.000   | 120.000   | 480.000      | 120.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/ca550679-7c78-4a94-8701-5a32174dfba0       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/a2d4d565-61fe-4f7c-88b7-8dcc9a9aa3bc       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/c1d4215d-07e4-4954-8250-207247f7dd17/graph | 0.008 | 0.008 | 0.008   | 0.004 | 0.008 | 0.008 | 0.008 | 0.004  | 519.000   | 533.000   | 1052.000     | 526.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/b71be151-a2b6-4030-ad0e-0202f4b27876/graph | 0.008 | 0.012 | 0.028   | 0.004 | 0.012 | 0.012 | 0.012 | 0.005  | 272.000   | 819.000   | 3865.000     | 552.143   |
| 13     | 0   | 13     | 0   | 0    | 0   | GET    | /api/isu/a5dab2a2-ca51-41af-9f51-5f4489125f59       | 0.000 | 0.016 | 0.052   | 0.004 | 0.008 | 0.016 | 0.016 | 0.005  | 123.000   | 123.000   | 1599.000     | 123.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/ce03678c-0a1c-408a-bb9a-190cd72fbab7/graph | 0.000 | 0.016 | 0.028   | 0.004 | 0.016 | 0.016 | 0.016 | 0.006  | 271.000   | 545.000   | 3215.000     | 459.286   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/b72bf25d-0c06-4172-b1d5-32088ae6e448       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 114.000   | 114.000   | 114.000      | 114.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/ec89a740-3564-4f2f-b378-3054bbaa06e6       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/d90a2fdd-48aa-4882-9175-994b85bf6d37       | 0.004 | 0.008 | 0.016   | 0.004 | 0.008 | 0.008 | 0.008 | 0.003  | 123.000   | 123.000   | 492.000      | 123.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/d8e7d61e-45a2-41b7-a643-6d022d9c3bb8       | 0.008 | 0.008 | 0.008   | 0.004 | 0.008 | 0.008 | 0.008 | 0.004  | 126.000   | 126.000   | 252.000      | 126.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/a9eab010-fe81-4d2f-a3fd-f92c85a4d0fc       | 0.004 | 0.004 | 0.016   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 123.000   | 123.000   | 492.000      | 123.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/b4b927da-00a4-4105-8577-ba78634d5dae       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 132.000   | 132.000   | 132.000      | 132.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/c976f730-6167-4cda-9fbb-dd58b9046f4f/graph | 0.004 | 0.016 | 0.028   | 0.004 | 0.016 | 0.016 | 0.016 | 0.005  | 272.000   | 605.000   | 3095.000     | 442.143   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/a5dab2a2-ca51-41af-9f51-5f4489125f59/graph | 0.000 | 0.016 | 0.040   | 0.004 | 0.012 | 0.016 | 0.016 | 0.005  | 272.000   | 754.000   | 5161.000     | 516.100   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/c4532cee-e215-4fe3-b5b4-1bf0891b9793       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/b58b47aa-1e65-4f0c-bd6b-7738ef8cb48b       | 0.004 | 0.004 | 0.008   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 123.000   | 123.000   | 246.000      | 123.000   |
| 52     | 0   | 52     | 0   | 0    | 0   | GET    | /api/isu/b8ead7fb-17b0-4b17-ab6e-669275d2e273       | 0.000 | 0.024 | 0.200   | 0.004 | 0.012 | 0.016 | 0.024 | 0.006  | 113.000   | 113.000   | 5876.000     | 113.000   |
| 29     | 0   | 25     | 0   | 4    | 0   | GET    | /api/isu/cf7372e8-f2b6-4949-8671-88bfcf94c369/graph | 0.004 | 0.020 | 0.108   | 0.004 | 0.012 | 0.012 | 0.020 | 0.005  | 14.000    | 809.000   | 13038.000    | 449.586   |
| 1990   | 0   | 1016   | 0   | 974  | 0   | GET    | /api/user/me                                        | 0.000 | 0.172 | 7.396   | 0.004 | 0.008 | 0.016 | 0.040 | 0.010  | 21.000    | 41.000    | 53746.000    | 27.008    |
| 39     | 0   | 37     | 0   | 2    | 0   | GET    | /api/isu/e29b6a5b-db02-4284-9e46-e22d1f249799       | 0.004 | 0.020 | 0.140   | 0.004 | 0.012 | 0.012 | 0.020 | 0.005  | 14.000    | 125.000   | 4660.000     | 119.487   |
| 8      | 0   | 0      | 0   | 8    | 0   | GET    | /api/isu/c648b087-fe00-4ea2-a524-b2e80555893f/graph | 0.004 | 0.012 | 0.028   | 0.004 | 0.012 | 0.012 | 0.012 | 0.004  | 14.000    | 21.000    | 144.000      | 18.000    |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/c485826c-0e0e-4d18-acd2-350917cd6afb       | 0.004 | 0.008 | 0.024   | 0.003 | 0.008 | 0.008 | 0.008 | 0.003  | 123.000   | 123.000   | 861.000      | 123.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/c3fd2b48-e134-43a6-bd6d-d4d5a3b20265       | 0.000 | 0.016 | 0.024   | 0.003 | 0.016 | 0.016 | 0.016 | 0.005  | 120.000   | 120.000   | 840.000      | 120.000   |
| 45     | 0   | 45     | 0   | 0    | 0   | GET    | /api/isu/aaec10ec-651b-40cb-915c-4d5ce25cca46/graph | 0.008 | 0.016 | 0.152   | 0.003 | 0.012 | 0.012 | 0.016 | 0.005  | 271.000   | 867.000   | 23475.000    | 521.667   |
| 6      | 0   | 6      | 0   | 0    | 0   | GET    | /api/isu/f12b040b-1a33-4ac2-bfc1-9a371ff284d5/graph | 0.012 | 0.012 | 0.020   | 0.003 | 0.012 | 0.012 | 0.012 | 0.005  | 375.000   | 549.000   | 2544.000     | 424.000   |
| 978    | 0   | 943    | 0   | 35   | 0   | POST   | /api/signout                                        | 0.008 | 0.148 | 3.208   | 0.003 | 0.008 | 0.012 | 0.040 | 0.009  | 0.000     | 21.000    | 735.000      | 0.752     |
| 5      | 0   | 5      | 0   | 0    | 0   | GET    | /api/isu/a4539e25-1f75-4a35-807b-bc2f4b49a5a3/graph | 0.004 | 0.008 | 0.016   | 0.003 | 0.008 | 0.008 | 0.008 | 0.003  | 270.000   | 573.000   | 2216.000     | 443.200   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/a4539e25-1f75-4a35-807b-bc2f4b49a5a3       | 0.004 | 0.008 | 0.032   | 0.003 | 0.004 | 0.008 | 0.008 | 0.002  | 120.000   | 120.000   | 1200.000     | 120.000   |
| 67     | 0   | 63     | 0   | 4    | 0   | GET    | /api/isu/a34c57e4-ed0e-4dc8-8f62-36f0b2ab9ec5/graph | 0.000 | 0.020 | 0.212   | 0.003 | 0.008 | 0.012 | 0.020 | 0.004  | 14.000    | 843.000   | 36519.000    | 545.060   |
| 37     | 0   | 37     | 0   | 0    | 0   | GET    | /api/isu/f60b055a-c281-419b-bb9c-4649c22dc569       | 0.000 | 0.024 | 0.116   | 0.003 | 0.008 | 0.012 | 0.024 | 0.005  | 131.000   | 131.000   | 4847.000     | 131.000   |
| 9      | 0   | 9      | 0   | 0    | 0   | GET    | /api/isu/cb6887b8-8255-4550-92d1-8828c941c754/graph | 0.004 | 0.008 | 0.028   | 0.003 | 0.008 | 0.008 | 0.008 | 0.003  | 425.000   | 670.000   | 4864.000     | 540.444   |
| 52     | 0   | 52     | 0   | 0    | 0   | GET    | /api/isu/f67d2673-9626-4a72-a750-03b10caf5878       | 0.000 | 0.020 | 0.160   | 0.003 | 0.012 | 0.020 | 0.020 | 0.006  | 113.000   | 113.000   | 5876.000     | 113.000   |
| 37     | 0   | 37     | 0   | 0    | 0   | GET    | /api/isu/f67d2673-9626-4a72-a750-03b10caf5878/graph | 0.000 | 0.012 | 0.112   | 0.003 | 0.008 | 0.012 | 0.012 | 0.004  | 273.000   | 897.000   | 20150.000    | 544.595   |
| 16     | 0   | 16     | 0   | 0    | 0   | GET    | /api/isu/d8d7ee39-ab1c-41c7-a2a3-c87ecc59b989       | 0.004 | 0.020 | 0.048   | 0.003 | 0.004 | 0.020 | 0.020 | 0.005  | 123.000   | 123.000   | 1968.000     | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/dba1d997-087d-4ba1-a939-a8853348e9e6       | 0.000 | 0.008 | 0.012   | 0.003 | 0.008 | 0.008 | 0.008 | 0.003  | 120.000   | 120.000   | 480.000      | 120.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/a7cb8379-c53d-486b-bb51-9e43249c279f       | 0.004 | 0.004 | 0.012   | 0.003 | 0.004 | 0.004 | 0.004 | 0.002  | 126.000   | 126.000   | 504.000      | 126.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/a0cfc530-d95b-4a0a-a919-fea68d82b40c       | 0.004 | 0.004 | 0.012   | 0.003 | 0.004 | 0.004 | 0.004 | 0.002  | 132.000   | 132.000   | 528.000      | 132.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/c1d4215d-07e4-4954-8250-207247f7dd17       | 0.000 | 0.008 | 0.012   | 0.003 | 0.008 | 0.008 | 0.008 | 0.003  | 117.000   | 117.000   | 468.000      | 117.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/cc3b3e7e-6bc6-4dfe-a700-6c1327ea2171/graph | 0.004 | 0.004 | 0.012   | 0.003 | 0.004 | 0.004 | 0.004 | 0.002  | 483.000   | 680.000   | 2251.000     | 562.750   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/f8a386ba-2f45-40bd-bbf5-59eb515a5cac       | 0.004 | 0.004 | 0.012   | 0.003 | 0.004 | 0.004 | 0.004 | 0.002  | 126.000   | 126.000   | 504.000      | 126.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/b93f2a5b-0270-4e01-8560-4b6228a86d5d       | 0.004 | 0.008 | 0.012   | 0.003 | 0.008 | 0.008 | 0.008 | 0.003  | 129.000   | 129.000   | 516.000      | 129.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/be2795a7-5714-4504-94d8-a4f3a8a4774d       | 0.000 | 0.008 | 0.012   | 0.003 | 0.008 | 0.008 | 0.008 | 0.003  | 120.000   | 120.000   | 480.000      | 120.000   |
| 37     | 0   | 37     | 0   | 0    | 0   | GET    | /api/isu/cc5be2c3-da5d-471e-8050-8ec3490537c3/graph | 0.004 | 0.024 | 0.108   | 0.003 | 0.008 | 0.016 | 0.024 | 0.005  | 271.000   | 1008.000  | 20261.000    | 547.595   |
| 22     | 0   | 22     | 0   | 0    | 0   | GET    | /api/isu/b8e70d4d-4b4c-4712-99a4-beefff8f0343/graph | 0.000 | 0.020 | 0.064   | 0.003 | 0.004 | 0.008 | 0.020 | 0.004  | 271.000   | 900.000   | 10843.000    | 492.864   |
| 28     | 0   | 28     | 0   | 0    | 0   | GET    | /api/isu/f60b055a-c281-419b-bb9c-4649c22dc569/graph | 0.000 | 0.016 | 0.080   | 0.003 | 0.008 | 0.012 | 0.016 | 0.004  | 271.000   | 851.000   | 14500.000    | 517.857   |
| 28     | 0   | 28     | 0   | 0    | 0   | GET    | /api/isu/d07b1632-ec45-4ebf-8343-dfb522f7396c/graph | 0.004 | 0.016 | 0.080   | 0.003 | 0.012 | 0.016 | 0.016 | 0.005  | 271.000   | 813.000   | 15879.000    | 567.107   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/eda9feb1-85f7-4834-b591-a8afde6557ef       | 0.004 | 0.008 | 0.020   | 0.003 | 0.008 | 0.008 | 0.008 | 0.003  | 120.000   | 120.000   | 840.000      | 120.000   |
| 52     | 0   | 52     | 0   | 0    | 0   | GET    | /api/isu/cc5be2c3-da5d-471e-8050-8ec3490537c3       | 0.004 | 0.028 | 0.148   | 0.003 | 0.008 | 0.012 | 0.028 | 0.005  | 143.000   | 143.000   | 7436.000     | 143.000   |
| 47     | 0   | 39     | 0   | 8    | 0   | GET    | /api/isu/b8ead7fb-17b0-4b17-ab6e-669275d2e273/graph | 0.012 | 0.024 | 0.128   | 0.003 | 0.008 | 0.012 | 0.024 | 0.005  | 14.000    | 951.000   | 21690.000    | 461.489   |
| 37     | 0   | 37     | 0   | 0    | 0   | GET    | /api/isu/b8e70d4d-4b4c-4712-99a4-beefff8f0343       | 0.000 | 0.032 | 0.100   | 0.003 | 0.008 | 0.012 | 0.032 | 0.006  | 122.000   | 122.000   | 4514.000     | 122.000   |
| 6      | 0   | 6      | 0   | 0    | 0   | GET    | /api/isu/eda9feb1-85f7-4834-b591-a8afde6557ef/graph | 0.000 | 0.008 | 0.016   | 0.003 | 0.008 | 0.008 | 0.008 | 0.003  | 267.000   | 579.000   | 2679.000     | 446.500   |
| 31     | 0   | 31     | 0   | 0    | 0   | GET    | /api/isu/cc241522-044e-4418-b523-735e994ce15d       | 0.000 | 0.016 | 0.080   | 0.003 | 0.008 | 0.016 | 0.016 | 0.004  | 119.000   | 119.000   | 3689.000     | 119.000   |
| 11     | 0   | 11     | 0   | 0    | 0   | GET    | /api/isu/f9678f8f-d46d-4c00-9f31-7454d4a3c81d       | 0.000 | 0.012 | 0.028   | 0.003 | 0.012 | 0.012 | 0.012 | 0.005  | 120.000   | 120.000   | 1320.000     | 120.000   |
| 43     | 0   | 43     | 0   | 0    | 0   | GET    | /api/isu/d183f898-3056-4f38-bcd4-c0e8dca3814a/graph | 0.000 | 0.020 | 0.108   | 0.003 | 0.008 | 0.016 | 0.020 | 0.005  | 273.000   | 1077.000  | 25883.000    | 601.930   |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/deb4a071-248e-4141-8a76-8b4699d19af2/graph | 0.000 | 0.008 | 0.020   | 0.003 | 0.008 | 0.008 | 0.008 | 0.003  | 272.000   | 663.000   | 4106.000     | 513.250   |
| 26     | 0   | 26     | 0   | 0    | 0   | GET    | /api/isu/b9e56791-ff1f-4b31-8f41-56a452e728cb       | 0.004 | 0.016 | 0.060   | 0.002 | 0.004 | 0.012 | 0.016 | 0.004  | 123.000   | 123.000   | 3198.000     | 123.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/b7046ae6-2f83-4476-8ffa-baf90c4864b7       | 0.004 | 0.008 | 0.016   | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 120.000   | 120.000   | 840.000      | 120.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/d138d15a-64d1-42c1-8339-e686f5defb47       | 0.004 | 0.008 | 0.016   | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 111.000   | 111.000   | 777.000      | 111.000   |
| 37     | 0   | 37     | 0   | 0    | 0   | GET    | /api/isu/cf7372e8-f2b6-4949-8671-88bfcf94c369       | 0.000 | 0.024 | 0.076   | 0.002 | 0.004 | 0.008 | 0.024 | 0.004  | 128.000   | 128.000   | 4736.000     | 128.000   |
| 83     | 0   | 83     | 0   | 0    | 0   | GET    | /api/isu/a34c57e4-ed0e-4dc8-8f62-36f0b2ab9ec5       | 0.004 | 0.012 | 0.168   | 0.002 | 0.008 | 0.008 | 0.012 | 0.003  | 119.000   | 119.000   | 9877.000     | 119.000   |
