+--------+-----+--------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+------------+------------+---------------+------------+
| COUNT  | 1XX |  2XX   | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM    |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY)  | MAX(BODY)  |   SUM(BODY)   | AVG(BODY)  |
| 49     | 0   | 45     | 0   | 4    | 0   | GET    | /api/isu/b48ac32b-1203-41a9-b68b-33db739937fa/graph | 0.004 | 0.064 | 0.816    | 0.017 | 0.032 | 0.036 | 0.064 | 0.012  | 14.000     | 6360.000   | 206883.000    | 4222.102   |
| 28     | 0   | 24     | 0   | 4    | 0   | GET    | /api/isu/bb2aa751-8f13-410c-8346-493685a3bbbb/graph | 0.024 | 0.088 | 0.464    | 0.017 | 0.032 | 0.044 | 0.088 | 0.018  | 14.000     | 6553.000   | 112443.000    | 4015.821   |
| 102    | 0   | 102    | 0   | 0    | 0   | GET    | /api/isu/aa4b98a7-a294-4db3-ac58-19b1b7da5e41/icon  | 0.004 | 0.088 | 1.688    | 0.017 | 0.032 | 0.048 | 0.088 | 0.017  | 18817.000  | 18817.000  | 1919334.000   | 18817.000  |
| 74     | 0   | 74     | 0   | 0    | 0   | GET    | /api/isu/e5de0bcb-b180-45c1-8e3a-11ad9bd10c9d/icon  | 0.004 | 0.092 | 1.208    | 0.016 | 0.040 | 0.072 | 0.092 | 0.020  | 37909.000  | 37909.000  | 2805266.000   | 37909.000  |
| 107    | 0   | 107    | 0   | 0    | 0   | GET    | /api/isu/c1b81c25-6364-4074-bbb1-91826dd51809/icon  | 0.004 | 0.064 | 1.684    | 0.016 | 0.044 | 0.048 | 0.064 | 0.015  | 9453.000   | 9453.000   | 1011471.000   | 9453.000   |
| 58     | 0   | 58     | 0   | 0    | 0   | GET    | /api/isu/ac8ed2bd-c940-43f4-baa9-a5781034876b       | 0.012 | 0.068 | 0.912    | 0.016 | 0.048 | 0.060 | 0.068 | 0.017  | 139.000    | 139.000    | 8062.000      | 139.000    |
| 85     | 0   | 85     | 0   | 0    | 0   | GET    | /api/isu/b3524437-1117-4b05-a941-8360ab7699de/icon  | 0.004 | 0.108 | 1.336    | 0.016 | 0.036 | 0.048 | 0.108 | 0.018  | 37763.000  | 37763.000  | 3209855.000   | 37763.000  |
| 79     | 0   | 71     | 0   | 8    | 0   | GET    | /api/isu/f29b037a-b30c-470a-94c8-873517e59c04/graph | 0.008 | 0.080 | 1.196    | 0.015 | 0.036 | 0.052 | 0.080 | 0.015  | 14.000     | 5887.000   | 315751.000    | 3996.848   |
| 102    | 0   | 102    | 0   | 0    | 0   | GET    | /api/isu/cb7641df-40e7-444f-9819-514362611667/icon  | 0.004 | 0.092 | 1.544    | 0.015 | 0.032 | 0.044 | 0.064 | 0.014  | 135228.000 | 135228.000 | 13793256.000  | 135228.000 |
| 120    | 0   | 118    | 0   | 2    | 0   | GET    | /api/isu/ead16ae0-d5c2-47f6-98d1-d1eaecfd5839/icon  | 0.004 | 0.084 | 1.812    | 0.015 | 0.032 | 0.048 | 0.080 | 0.015  | 14.000     | 25779.000  | 3041957.000   | 25349.642  |
| 48     | 0   | 40     | 0   | 8    | 0   | GET    | /api/isu/a5109e43-83f9-4c74-a341-1b89d55f77e5/graph | 0.008 | 0.052 | 0.704    | 0.015 | 0.040 | 0.044 | 0.052 | 0.013  | 14.000     | 6879.000   | 197164.000    | 4107.583   |
| 3      | 0   | 1      | 0   | 2    | 0   | GET    | /api/isu/f7f5accf-3ca3-416f-bb02-b976d62d4278       | 0.044 | 0.044 | 0.044    | 0.015 | 0.044 | 0.044 | 0.044 | 0.021  | 14.000     | 142.000    | 177.000       | 59.000     |
| 12655  | 0   | 11988  | 0   | 667  | 0   | GET    | /api/isu/[0-9]+                                     | 0.008 | 0.228 | 185.500  | 0.015 | 0.032 | 0.044 | 0.080 | 0.016  | 0.000      | 112801.000 | 135362100.000 | 10696.333  |
| 38     | 0   | 38     | 0   | 0    | 0   | GET    | /api/isu/ca873229-687f-4067-85f9-f925f14fd2ef/graph | 0.004 | 0.048 | 0.556    | 0.015 | 0.044 | 0.048 | 0.048 | 0.013  | 2691.000   | 6399.000   | 174056.000    | 4580.421   |
| 85     | 0   | 85     | 0   | 0    | 0   | GET    | /api/isu/ac8ed2bd-c940-43f4-baa9-a5781034876b/icon  | 0.004 | 0.104 | 1.232    | 0.014 | 0.032 | 0.036 | 0.104 | 0.015  | 12993.000  | 12993.000  | 1104405.000   | 12993.000  |
| 58     | 0   | 58     | 0   | 0    | 0   | GET    | /api/isu/e5de0bcb-b180-45c1-8e3a-11ad9bd10c9d       | 0.004 | 0.056 | 0.812    | 0.014 | 0.032 | 0.052 | 0.056 | 0.013  | 149.000    | 149.000    | 8642.000      | 149.000    |
| 56     | 0   | 56     | 0   | 0    | 0   | GET    | /api/isu/ef9febe5-1f2e-4987-971d-d20f451ab7ce/icon  | 0.024 | 0.060 | 0.784    | 0.014 | 0.028 | 0.036 | 0.060 | 0.012  | 22559.000  | 22559.000  | 1263304.000   | 22559.000  |
| 104    | 0   | 102    | 0   | 2    | 0   | GET    | /api/isu/ddecdb19-8fb5-4882-abda-a731a715628d/icon  | 0.004 | 0.112 | 1.424    | 0.014 | 0.032 | 0.036 | 0.088 | 0.016  | 14.000     | 11524.000  | 1175483.000   | 11302.721  |
| 95     | 0   | 95     | 0   | 0    | 0   | GET    | /api/isu/af6a11ac-7f7f-46db-9ad5-a15ea25757ef/icon  | 0.004 | 0.112 | 1.264    | 0.013 | 0.028 | 0.044 | 0.112 | 0.015  | 30648.000  | 30648.000  | 2911560.000   | 30648.000  |
| 35     | 0   | 35     | 0   | 0    | 0   | GET    | /api/isu/ef9febe5-1f2e-4987-971d-d20f451ab7ce       | 0.004 | 0.052 | 0.460    | 0.013 | 0.036 | 0.048 | 0.052 | 0.013  | 137.000    | 137.000    | 4795.000      | 137.000    |
| 95     | 0   | 95     | 0   | 0    | 0   | GET    | /api/isu/a5109e43-83f9-4c74-a341-1b89d55f77e5/icon  | 0.004 | 0.080 | 1.248    | 0.013 | 0.032 | 0.056 | 0.080 | 0.016  | 19958.000  | 19958.000  | 1896010.000   | 19958.000  |
| 44     | 0   | 44     | 0   | 0    | 0   | GET    | /api/isu/ef1a000c-7301-4f06-aa54-5bcb95f6f1a9/graph | 0.004 | 0.056 | 0.576    | 0.013 | 0.028 | 0.036 | 0.056 | 0.012  | 2691.000   | 6183.000   | 199770.000    | 4540.227   |
| 4      | 0   | 0      | 0   | 4    | 0   | GET    | /api/isu/ea78c8f4-3b61-4f59-a5e3-2be4d5cc9d00       | 0.044 | 0.044 | 0.052    | 0.013 | 0.044 | 0.044 | 0.044 | 0.018  | 14.000     | 21.000     | 70.000        | 17.500     |
