+--------+-----+--------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT  | 1XX |  2XX   | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/e64e6783-cf42-46ef-8715-6d64a3943d9a       | 0.000 | 0.164 | 0.184   | 0.026 | 0.164 | 0.164 | 0.164 | 0.056  | 123.000   | 123.000   | 861.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/d6b75ac2-7acc-40db-8717-d1fe5a19bd67/graph | 0.000 | 0.056 | 0.100   | 0.025 | 0.056 | 0.056 | 0.056 | 0.025  | 370.000   | 648.000   | 2002.000     | 500.500   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/e0152baf-1fe2-4ec2-9924-90f1ede9aa36/graph | 0.008 | 0.040 | 0.048   | 0.024 | 0.040 | 0.040 | 0.040 | 0.016  | 436.000   | 545.000   | 981.000      | 490.500   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/b66b68c3-bb67-4ab6-9cff-8b3d25543c00       | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 123.000   | 123.000   | 123.000      | 123.000   |
| 3      | 0   | 3      | 0   | 0    | 0   | GET    | /api/isu/b0a1fed5-8d31-4298-b0d5-037ae7c0ce91/graph | 0.004 | 0.060 | 0.068   | 0.023 | 0.060 | 0.060 | 0.060 | 0.026  | 416.000   | 624.000   | 1540.000     | 513.333   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/e16c4d6a-0b91-457f-bb90-38e2c4492fed/graph | 0.016 | 0.028 | 0.044   | 0.022 | 0.028 | 0.028 | 0.028 | 0.006  | 598.000   | 609.000   | 1207.000     | 603.500   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/a85b025d-46f1-4adb-9305-a9297ec60b1c/graph | 0.044 | 0.044 | 0.044   | 0.022 | 0.044 | 0.044 | 0.044 | 0.022  | 471.000   | 581.000   | 1052.000     | 526.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/ae64fe4d-9d62-40f9-87a4-417562a56843       | 0.012 | 0.048 | 0.080   | 0.020 | 0.048 | 0.048 | 0.048 | 0.018  | 117.000   | 117.000   | 468.000      | 117.000   |
| 12     | 0   | 12     | 0   | 0    | 0   | GET    | /api/isu/f8ed5acb-ffd5-4420-93f2-123b37f8f8a8/graph | 0.060 | 0.132 | 0.240   | 0.020 | 0.060 | 0.132 | 0.132 | 0.038  | 272.000   | 897.000   | 6522.000     | 543.500   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/cb1c0d77-0023-4fb0-9e1a-e2883d4fbea6       | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 126.000   | 126.000   | 126.000      | 126.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/f2870652-7bc6-4808-bd8b-b4fb5262282f/graph | 0.016 | 0.024 | 0.040   | 0.020 | 0.024 | 0.024 | 0.024 | 0.004  | 444.000   | 493.000   | 937.000      | 468.500   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/e3a69432-a846-4052-a25d-284396cbc393       | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 123.000   | 123.000   | 123.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/cbe6b2b6-a272-41ed-8cab-911e237d2e69       | 0.036 | 0.044 | 0.080   | 0.020 | 0.044 | 0.044 | 0.044 | 0.020  | 123.000   | 123.000   | 492.000      | 123.000   |
| 16     | 0   | 16     | 0   | 0    | 0   | GET    | /api/isu/b2cbed4e-2a6b-4df3-b3bd-573d6661a499       | 0.032 | 0.220 | 0.292   | 0.018 | 0.032 | 0.220 | 0.220 | 0.053  | 120.000   | 120.000   | 1920.000     | 120.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/ef79a231-0e5a-4f36-90d1-ecbc6e11495b/graph | 0.012 | 0.024 | 0.036   | 0.018 | 0.024 | 0.024 | 0.024 | 0.006  | 270.000   | 586.000   | 856.000      | 428.000   |
| 15     | 0   | 11     | 0   | 4    | 0   | GET    | /api/isu/cbe7919d-9a6b-4d62-a0a7-3ef5399b30f3/graph | 0.000 | 0.144 | 0.264   | 0.018 | 0.060 | 0.144 | 0.144 | 0.037  | 14.000    | 726.000   | 5923.000     | 394.867   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/c8cfa13a-916e-4cdd-8c8b-ae320c121fc8/graph | 0.004 | 0.044 | 0.176   | 0.018 | 0.044 | 0.044 | 0.044 | 0.016  | 272.000   | 789.000   | 5453.000     | 545.300   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/c3f5bc0e-2acb-4216-a5d5-97e065d0630c       | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 123.000   | 123.000   | 123.000      | 123.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/c3799969-8647-4997-b581-583dfdd3112e       | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/a6a3fa2c-d422-4ac1-af23-912473c63a20/graph | 0.000 | 0.040 | 0.124   | 0.015 | 0.040 | 0.040 | 0.040 | 0.013  | 270.000   | 608.000   | 4039.000     | 504.875   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/f018e0de-7b84-49c6-a2f9-d9c14e5bca5b/graph | 0.004 | 0.056 | 0.108   | 0.015 | 0.056 | 0.056 | 0.056 | 0.018  | 383.000   | 588.000   | 3250.000     | 464.286   |
| 12     | 0   | 12     | 0   | 0    | 0   | GET    | /api/isu/d9b97fe7-fa0b-40e0-854e-97c8e799cd4c/graph | 0.004 | 0.064 | 0.180   | 0.015 | 0.032 | 0.064 | 0.064 | 0.018  | 266.000   | 727.000   | 6221.000     | 518.417   |
| 33     | 0   | 29     | 0   | 4    | 0   | GET    | /api/isu/ab0568ed-1b7d-4ef8-85ad-84e97be55952/graph | 0.004 | 0.252 | 0.472   | 0.014 | 0.020 | 0.044 | 0.252 | 0.043  | 14.000    | 891.000   | 15643.000    | 474.030   |
| 17     | 0   | 17     | 0   | 0    | 0   | GET    | /api/isu/f14d40b6-9225-4d55-962d-aa5383a53b41/graph | 0.036 | 0.132 | 0.240   | 0.014 | 0.036 | 0.132 | 0.132 | 0.031  | 270.000   | 930.000   | 9077.000     | 533.941   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/a496c6b0-92c1-4f30-8508-a7943d12bb26       | 0.004 | 0.040 | 0.056   | 0.014 | 0.040 | 0.040 | 0.040 | 0.016  | 129.000   | 129.000   | 516.000      | 129.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/e9e275ed-5fc4-4a6d-a47c-408ab5fddfe8       | 0.028 | 0.028 | 0.028   | 0.014 | 0.028 | 0.028 | 0.028 | 0.014  | 129.000   | 129.000   | 258.000      | 129.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/e7f061a6-52c2-40ba-bf10-5e0b6e284508/graph | 0.004 | 0.032 | 0.096   | 0.014 | 0.032 | 0.032 | 0.032 | 0.010  | 267.000   | 659.000   | 3410.000     | 487.143   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/cc0502d7-fc04-4fae-849a-54fa3c796c0c       | 0.040 | 0.040 | 0.052   | 0.013 | 0.040 | 0.040 | 0.040 | 0.016  | 126.000   | 126.000   | 504.000      | 126.000   |
| 9      | 0   | 9      | 0   | 0    | 0   | GET    | /api/isu/ad0b01cf-f88e-4e0c-828b-7011a393bdd0/graph | 0.000 | 0.040 | 0.116   | 0.013 | 0.040 | 0.040 | 0.040 | 0.017  | 270.000   | 817.000   | 4320.000     | 480.000   |
| 23     | 0   | 23     | 0   | 0    | 0   | GET    | /api/isu/c811fd05-7ffa-4d80-b5b1-e8e9f25b7fd6       | 0.000 | 0.236 | 0.288   | 0.013 | 0.008 | 0.012 | 0.236 | 0.048  | 120.000   | 120.000   | 2760.000     | 120.000   |
| 13     | 0   | 13     | 0   | 0    | 0   | GET    | /api/isu/bf453d0b-b0ba-4e38-99db-d6d21f691829       | 0.024 | 0.044 | 0.160   | 0.012 | 0.032 | 0.044 | 0.044 | 0.013  | 123.000   | 123.000   | 1599.000     | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/b6194073-0805-4e0b-9cba-b9fb039e8722       | 0.000 | 0.028 | 0.048   | 0.012 | 0.028 | 0.028 | 0.028 | 0.012  | 115.000   | 115.000   | 460.000      | 115.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/cba0b3bc-66a8-4aca-ac87-50de444cac20       | 0.012 | 0.028 | 0.048   | 0.012 | 0.028 | 0.028 | 0.028 | 0.010  | 114.000   | 114.000   | 456.000      | 114.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/dcca6e39-29b2-459e-97c4-9b937e5adcb1       | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 123.000   | 123.000   | 123.000      | 123.000   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/de2d2916-599d-4623-ab0c-1774ab05945b/graph | 0.004 | 0.044 | 0.120   | 0.012 | 0.020 | 0.044 | 0.044 | 0.013  | 272.000   | 694.000   | 5315.000     | 531.500   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/b7144331-6ab2-44de-9874-1df17e6fc4e5       | 0.000 | 0.032 | 0.048   | 0.012 | 0.032 | 0.032 | 0.032 | 0.012  | 123.000   | 123.000   | 492.000      | 123.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/e64e6783-cf42-46ef-8715-6d64a3943d9a/graph | 0.020 | 0.036 | 0.084   | 0.012 | 0.036 | 0.036 | 0.036 | 0.012  | 273.000   | 619.000   | 3468.000     | 495.429   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/ce5ea9c4-b88a-4cd0-8460-d981bf53390c       | 0.004 | 0.028 | 0.084   | 0.012 | 0.028 | 0.028 | 0.028 | 0.010  | 114.000   | 114.000   | 798.000      | 114.000   |
| 28     | 0   | 28     | 0   | 0    | 0   | GET    | /api/isu/bf0eaea6-24b0-4ff0-a295-0a3f81fe9a7f       | 0.004 | 0.240 | 0.332   | 0.012 | 0.012 | 0.032 | 0.240 | 0.044  | 126.000   | 126.000   | 3528.000     | 126.000   |
| 8      | 0   | 8      | 0   | 0    | 0   | GET    | /api/isu/ef8b4549-1ecd-41e4-83bf-bdd9bbca751a/graph | 0.004 | 0.028 | 0.092   | 0.012 | 0.028 | 0.028 | 0.028 | 0.010  | 381.000   | 538.000   | 3543.000     | 442.875   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/e3de1a01-3589-4e95-b99c-8d215a8ac7d6/graph | 0.008 | 0.040 | 0.080   | 0.011 | 0.040 | 0.040 | 0.040 | 0.013  | 377.000   | 674.000   | 3497.000     | 499.571   |
| 6      | 0   | 6      | 0   | 0    | 0   | GET    | /api/isu/a71c4d54-b04d-4af0-85b2-43e09d0cac29/graph | 0.004 | 0.016 | 0.068   | 0.011 | 0.016 | 0.016 | 0.016 | 0.004  | 272.000   | 573.000   | 2708.000     | 451.333   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/ff56420d-4bc1-4c73-b6e9-3693c549669d/graph | 0.000 | 0.044 | 0.112   | 0.011 | 0.032 | 0.044 | 0.044 | 0.015  | 270.000   | 755.000   | 5099.000     | 509.900   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/e75ec2ca-bc94-494b-99bd-f8ad2842ce8e       | 0.000 | 0.056 | 0.076   | 0.011 | 0.056 | 0.056 | 0.056 | 0.019  | 120.000   | 120.000   | 840.000      | 120.000   |
| 25     | 0   | 25     | 0   | 0    | 0   | GET    | /api/isu/f14d40b6-9225-4d55-962d-aa5383a53b41       | 0.000 | 0.164 | 0.264   | 0.011 | 0.016 | 0.020 | 0.164 | 0.032  | 132.000   | 132.000   | 3300.000     | 132.000   |
| 17     | 0   | 17     | 0   | 0    | 0   | GET    | /api/isu/ffe5296a-abfd-480b-9937-fac08e96bda6       | 0.004 | 0.036 | 0.176   | 0.010 | 0.028 | 0.036 | 0.036 | 0.012  | 117.000   | 117.000   | 1989.000     | 117.000   |
| 14     | 0   | 14     | 0   | 0    | 0   | GET    | /api/isu/b2cbed4e-2a6b-4df3-b3bd-573d6661a499/graph | 0.004 | 0.048 | 0.144   | 0.010 | 0.028 | 0.048 | 0.048 | 0.013  | 265.000   | 705.000   | 6745.000     | 481.786   |
| 7      | 0   | 5      | 0   | 2    | 0   | GET    | /api/isu/c0d31bee-1457-42f3-aafb-28de286ceb42       | 0.012 | 0.028 | 0.072   | 0.010 | 0.028 | 0.028 | 0.028 | 0.010  | 14.000    | 121.000   | 640.000      | 91.429    |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/e16c4d6a-0b91-457f-bb90-38e2c4492fed       | 0.000 | 0.032 | 0.040   | 0.010 | 0.032 | 0.032 | 0.032 | 0.013  | 123.000   | 123.000   | 492.000      | 123.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/bafef71d-de4b-47ca-b1d0-f217230c73fe       | 0.000 | 0.020 | 0.040   | 0.010 | 0.020 | 0.020 | 0.020 | 0.007  | 123.000   | 123.000   | 492.000      | 123.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/a496c6b0-92c1-4f30-8508-a7943d12bb26/graph | 0.008 | 0.012 | 0.020   | 0.010 | 0.012 | 0.012 | 0.012 | 0.002  | 268.000   | 437.000   | 705.000      | 352.500   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/c1e65f1e-3f64-487a-8baf-840630a986fa/graph | 0.008 | 0.012 | 0.020   | 0.010 | 0.012 | 0.012 | 0.012 | 0.002  | 502.000   | 531.000   | 1033.000     | 516.500   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/ae64fe4d-9d62-40f9-87a4-417562a56843/graph | 0.004 | 0.016 | 0.020   | 0.010 | 0.016 | 0.016 | 0.016 | 0.006  | 677.000   | 699.000   | 1376.000     | 688.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/d6e9f1ce-b419-4eb2-bd02-5abb319f8189       | 0.000 | 0.020 | 0.040   | 0.010 | 0.020 | 0.020 | 0.020 | 0.008  | 120.000   | 120.000   | 480.000      | 120.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/d6b75ac2-7acc-40db-8717-d1fe5a19bd67       | 0.004 | 0.036 | 0.040   | 0.010 | 0.036 | 0.036 | 0.036 | 0.015  | 117.000   | 117.000   | 468.000      | 117.000   |
| 9      | 0   | 9      | 0   | 0    | 0   | GET    | /api/isu/b1bbdfe4-7ce2-48da-a0fb-dce05beabbf3/graph | 0.028 | 0.028 | 0.088   | 0.010 | 0.028 | 0.028 | 0.028 | 0.011  | 266.000   | 594.000   | 3901.000     | 433.444   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/ff611d43-662b-43ae-a186-6674d1487819/graph | 0.020 | 0.024 | 0.068   | 0.010 | 0.024 | 0.024 | 0.024 | 0.009  | 378.000   | 758.000   | 3308.000     | 472.571   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/ced6fedb-df2b-43bd-b21b-706a618492d3/graph | 0.008 | 0.028 | 0.068   | 0.010 | 0.028 | 0.028 | 0.028 | 0.011  | 266.000   | 731.000   | 3202.000     | 457.429   |
| 5      | 0   | 5      | 0   | 0    | 0   | GET    | /api/isu/af72cf22-6100-4907-9238-7fe8138a5d58/graph | 0.000 | 0.028 | 0.048   | 0.010 | 0.028 | 0.028 | 0.028 | 0.010  | 431.000   | 591.000   | 2620.000     | 524.000   |
| 16     | 0   | 16     | 0   | 0    | 0   | GET    | /api/isu/c0afa1da-eb7d-47cf-a177-4629774aca42       | 0.008 | 0.036 | 0.152   | 0.009 | 0.024 | 0.036 | 0.036 | 0.010  | 129.000   | 129.000   | 2064.000     | 129.000   |
| 9      | 0   | 9      | 0   | 0    | 0   | GET    | /api/isu/ffe5296a-abfd-480b-9937-fac08e96bda6/graph | 0.000 | 0.032 | 0.084   | 0.009 | 0.032 | 0.032 | 0.032 | 0.011  | 272.000   | 548.000   | 4043.000     | 449.222   |
| 10     | 0   | 10     | 0   | 0    | 0   | GET    | /api/isu/c8cfa13a-916e-4cdd-8c8b-ae320c121fc8       | 0.060 | 0.060 | 0.092   | 0.009 | 0.012 | 0.060 | 0.060 | 0.017  | 123.000   | 123.000   | 1230.000     | 123.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/e44bc6ae-c821-44cb-a062-21028ef2914e/graph | 0.004 | 0.028 | 0.064   | 0.009 | 0.028 | 0.028 | 0.028 | 0.010  | 271.000   | 850.000   | 4326.000     | 618.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/a5bda50b-c91f-4fed-9a37-a0e2d52bdc33/graph | 0.000 | 0.028 | 0.064   | 0.009 | 0.028 | 0.028 | 0.028 | 0.009  | 267.000   | 661.000   | 3452.000     | 493.143   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/a85b025d-46f1-4adb-9305-a9297ec60b1c       | 0.000 | 0.024 | 0.036   | 0.009 | 0.024 | 0.024 | 0.024 | 0.009  | 117.000   | 117.000   | 468.000      | 117.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/b0a1fed5-8d31-4298-b0d5-037ae7c0ce91       | 0.000 | 0.020 | 0.036   | 0.009 | 0.020 | 0.020 | 0.020 | 0.009  | 126.000   | 126.000   | 504.000      | 126.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/b6e64271-ddd6-496e-abe3-be42f8b6ec87       | 0.004 | 0.020 | 0.036   | 0.009 | 0.020 | 0.020 | 0.020 | 0.007  | 121.000   | 121.000   | 484.000      | 121.000   |
| 5      | 0   | 5      | 0   | 0    | 0   | GET    | /api/isu/c06b56d9-745c-4e2b-a99d-ccdeea539a67/graph | 0.004 | 0.024 | 0.044   | 0.009 | 0.024 | 0.024 | 0.024 | 0.008  | 264.000   | 780.000   | 2376.000     | 475.200   |
| 6      | 0   | 6      | 0   | 0    | 0   | GET    | /api/isu/ce5ea9c4-b88a-4cd0-8460-d981bf53390c/graph | 0.004 | 0.036 | 0.052   | 0.009 | 0.036 | 0.036 | 0.036 | 0.013  | 269.000   | 591.000   | 2547.000     | 424.500   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/df0ac9d2-7320-4b98-bb28-c15ccde310c2       | 0.004 | 0.040 | 0.056   | 0.008 | 0.040 | 0.040 | 0.040 | 0.013  | 126.000   | 126.000   | 882.000      | 126.000   |
| 12     | 0   | 12     | 0   | 0    | 0   | GET    | /api/isu/d84963d0-e283-4163-b3b1-684b344945e2/graph | 0.004 | 0.028 | 0.096   | 0.008 | 0.020 | 0.028 | 0.028 | 0.008  | 265.000   | 708.000   | 6769.000     | 564.083   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/cfa0e15a-36a9-4484-972a-b9910db762d4       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 126.000   | 126.000   | 126.000      | 126.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/f2270111-8379-4906-93fa-c46e7f03a4de       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 5      | 0   | 5      | 0   | 0    | 0   | GET    | /api/isu/dd06700a-fd9d-4085-8b96-24cbaf91d69c/graph | 0.004 | 0.016 | 0.040   | 0.008 | 0.016 | 0.016 | 0.016 | 0.005  | 426.000   | 478.000   | 2259.000     | 451.800   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/b554fb48-dd46-4e79-ac86-12c8625512b3       | 0.000 | 0.032 | 0.032   | 0.008 | 0.032 | 0.032 | 0.032 | 0.014  | 120.000   | 120.000   | 480.000      | 120.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/af72cf22-6100-4907-9238-7fe8138a5d58       | 0.012 | 0.016 | 0.032   | 0.008 | 0.016 | 0.016 | 0.016 | 0.006  | 126.000   | 126.000   | 504.000      | 126.000   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/bca8f258-f680-48b9-99eb-ba01110988a5       | 0.008 | 0.020 | 0.032   | 0.008 | 0.020 | 0.020 | 0.020 | 0.007  | 117.000   | 117.000   | 468.000      | 117.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/d9edb10d-7641-4412-a3b8-ead38a9b523d       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/b7144331-6ab2-44de-9874-1df17e6fc4e5/graph | 0.004 | 0.012 | 0.016   | 0.008 | 0.012 | 0.012 | 0.012 | 0.004  | 397.000   | 514.000   | 911.000      | 455.500   |
| 4      | 0   | 4      | 0   | 0    | 0   | GET    | /api/isu/ef79a231-0e5a-4f36-90d1-ecbc6e11495b       | 0.004 | 0.012 | 0.032   | 0.008 | 0.012 | 0.012 | 0.012 | 0.004  | 120.000   | 120.000   | 480.000      | 120.000   |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/ae43b2af-4024-4e06-a2b4-09f8af1a3ecf/graph | 0.004 | 0.012 | 0.016   | 0.008 | 0.012 | 0.012 | 0.012 | 0.004  | 267.000   | 419.000   | 686.000      | 343.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/e1f37fb9-c935-499b-9d5a-17e5d180a06c       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 120.000   | 120.000   | 120.000      | 120.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/cc087ff5-c32d-4e3f-bca3-86246ee27b15       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 117.000   | 117.000   | 117.000      | 117.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/c50d1618-5532-4da7-ba78-1bef872c2ddf       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 123.000   | 123.000   | 123.000      | 123.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/ec10cc9f-10f4-4e3d-bd60-10b3a360d688       | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 114.000   | 114.000   | 114.000      | 114.000   |
| 7      | 0   | 7      | 0   | 0    | 0   | GET    | /api/isu/cba0b3bc-66a8-4aca-ac87-50de444cac20/graph | 0.004 | 0.012 | 0.056   | 0.008 | 0.012 | 0.012 | 0.012 | 0.005  | 386.000   | 565.000   | 3310.000     | 472.857   |
