+-------+-----+-------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT | 1XX |  2XX  | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 2861  | 0   | 2141  | 0   | 720  | 0   | POST   | /api/auth                                           | 0.000 | 0.024 | 6.492   | 0.002 | 0.008 | 0.008 | 0.016 | 0.003  | 0.000     | 19.000    | 8280.000     | 2.894     |
| 525   | 0   | 521   | 0   | 4    | 0   | GET    | /api/isu/f9343d7d-cb05-4fab-ba39-973d41706882/graph | 0.000 | 0.020 | 1.176   | 0.002 | 0.004 | 0.008 | 0.016 | 0.003  | 14.000    | 973.000   | 358533.000   | 682.920   |
| 333   | 0   | 325   | 0   | 8    | 0   | GET    | /api/isu/f54e25f8-4816-4258-9944-d670bb51e3fb/graph | 0.000 | 0.020 | 0.744   | 0.002 | 0.004 | 0.008 | 0.012 | 0.003  | 14.000    | 993.000   | 215835.000   | 648.153   |
| 524   | 0   | 516   | 0   | 8    | 0   | GET    | /api/isu/cf7272af-2a3d-47c4-a22a-60d1ef569a0c/graph | 0.000 | 0.020 | 1.156   | 0.002 | 0.004 | 0.008 | 0.016 | 0.003  | 14.000    | 946.000   | 343790.000   | 656.088   |
| 418   | 0   | 410   | 0   | 8    | 0   | GET    | /api/isu/c2ce0a4e-f269-4071-bad0-767adac0c85d/graph | 0.004 | 0.020 | 0.920   | 0.002 | 0.004 | 0.008 | 0.012 | 0.003  | 14.000    | 995.000   | 290811.000   | 695.720   |
| 741   | 0   | 733   | 0   | 8    | 0   | GET    | /api/isu/ff9ace79-7a70-48ca-a1ac-468fa3d58eb4/graph | 0.000 | 0.024 | 1.604   | 0.002 | 0.004 | 0.008 | 0.012 | 0.003  | 14.000    | 969.000   | 478905.000   | 646.296   |
| 163   | 0   | 163   | 0   | 0    | 0   | GET    | /api/isu/f54e25f8-4816-4258-9944-d670bb51e3fb       | 0.004 | 0.024 | 0.352   | 0.002 | 0.008 | 0.008 | 0.020 | 0.004  | 116.000   | 116.000   | 18908.000    | 116.000   |
| 428   | 0   | 428   | 0   | 0    | 0   | GET    | /api/isu/be7afe9f-5819-4910-a63b-b43fb8b8020d/graph | 0.000 | 0.036 | 0.916   | 0.002 | 0.004 | 0.008 | 0.012 | 0.004  | 273.000   | 855.000   | 258227.000   | 603.334   |
| 243   | 0   | 235   | 0   | 8    | 0   | GET    | /api/isu/f9343d7d-cb05-4fab-ba39-973d41706882       | 0.004 | 0.020 | 0.516   | 0.002 | 0.008 | 0.008 | 0.012 | 0.003  | 14.000    | 122.000   | 28810.000    | 118.560   |
| 176   | 0   | 172   | 0   | 4    | 0   | GET    | /api/isu/c308d2a9-3427-4a93-a298-66fd65acb195       | 0.000 | 0.020 | 0.372   | 0.002 | 0.008 | 0.012 | 0.020 | 0.004  | 14.000    | 134.000   | 23118.000    | 131.352   |
| 16051 | 0   | 15440 | 0   | 611  | 0   | GET    | /api/isu/[0-9]+                                     | 0.008 | 0.036 | 33.461  | 0.002 | 0.004 | 0.008 | 0.016 | 0.003  | 0.000     | 1024.000  | 7437565.000  | 463.371   |
| 568   | 0   | 552   | 0   | 16   | 0   | GET    | /api/isu/ca3e5873-555d-4190-83b1-8560a986efab/graph | 0.000 | 0.016 | 1.172   | 0.002 | 0.004 | 0.008 | 0.012 | 0.003  | 14.000    | 903.000   | 372485.000   | 655.783   |
| 286   | 0   | 286   | 0   | 0    | 0   | GET    | /api/isu/ca386331-84ed-4cf0-b2aa-58ba98269e44/graph | 0.004 | 0.016 | 0.588   | 0.002 | 0.004 | 0.008 | 0.016 | 0.003  | 271.000   | 927.000   | 191413.000   | 669.276   |
| 199   | 0   | 199   | 0   | 0    | 0   | GET    | /api/isu/c2ce0a4e-f269-4071-bad0-767adac0c85d       | 0.000 | 0.016 | 0.408   | 0.002 | 0.008 | 0.008 | 0.012 | 0.003  | 122.000   | 122.000   | 24278.000    | 122.000   |
| 302   | 0   | 294   | 0   | 8    | 0   | GET    | /api/isu/d3d76e03-fd3f-46cf-9685-bf16a32432ed/graph | 0.000 | 0.020 | 0.612   | 0.002 | 0.004 | 0.008 | 0.012 | 0.003  | 14.000    | 987.000   | 204012.000   | 675.536   |
| 208   | 0   | 208   | 0   | 0    | 0   | GET    | /api/isu/a628b468-aeac-4760-9dd0-729730a4e2ab       | 0.000 | 0.024 | 0.416   | 0.002 | 0.004 | 0.008 | 0.012 | 0.003  | 120.000   | 120.000   | 24960.000    | 120.000   |
| 6     | 0   | 0     | 0   | 6    | 0   | GET    | /api/isu/cf7272af-2a3d-47c4-a22a-60d1ef569a0c/icon  | 0.000 | 0.008 | 0.012   | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 14.000    | 21.000    | 105.000      | 17.500    |
| 8     | 0   | 0     | 0   | 8    | 0   | GET    | /api/isu/aced1db3-b4a6-4d82-820c-2473f2c9ba0d/graph | 0.004 | 0.008 | 0.016   | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 14.000    | 21.000    | 144.000      | 18.000    |
